Trigger Time:	2021-06-10	15:07:41.182
Number of processed measurements:	2
TsLaserEnergy:	4.499117851257324

Measurement time:	2021-06-10	15:07:41.182
Rad. Pos [mm]	ne [m-3]	Te [eV]	dne [m-3]	dTe [eV]
-18.069231033325195	3.0615353718632088e+19	1.3996415856706381	2.014938345905324e+18	0.1339065781428589
-16.396154403686523	3.497689864271718e+19	2.15559921086784	2.385180469739127e+18	0.22024619679923646
-14.723076820373535	4.479945613819825e+19	2.307369039456631	2.6196433529030574e+18	0.1902823197382116
-13.050000190734863	4.934273494119193e+19	2.334968027735522	2.604187792829317e+18	0.16511070574633308
-11.376922607421875	5.551647953701464e+19	2.0052523898130117	2.745260632231117e+18	0.14724981514677654
-9.703845977783203	9.187450552170683e+19	2.650522812478751	3.247344920473633e+18	0.13241441904224785
-8.030769348144531	2.1630757344325612e+20	2.492526539313416	3.8695678964809073e+18	0.0679393468454435
-6.357692241668701	4.7375676093556484e+20	2.656619041942481	5.46563326901171e+18	0.05102884907671121
-4.684615612030029	8.14407805296846e+20	2.927556513811398	7.171729518913126e+18	0.04385734149331444
-3.011538505554199	1.0211252096242213e+21	3.138206808802635	8.747947057295131e+18	0.04508712399927826
-1.3384615182876587	1.1940928494503146e+21	3.51312241978827	8.159948029969826e+18	0.04854218617072135
0.3346153795719147	1.2710842776175153e+21	3.8293073036833447	8.111584361754657e+18	0.05445567377015867
2.007692337036133	1.3910555273535496e+21	4.277647779880396	9.345085775026323e+18	0.07173776162209305
3.680769205093384	1.3356691332362404e+21	4.148329166653386	8.306858176603488e+18	0.05901076723617567
5.353846073150635	1.3712765622150685e+21	3.789626708747753	8.559745301236154e+18	0.05184648037929493
7.026923179626465	1.2852600611321057e+21	3.316460487325015	9.455831884710806e+18	0.04276840349366738
8.699999809265137	1.0497462889436026e+21	3.058789789403529	7.861166740237976e+18	0.042310371430951184
10.373077392578125	6.743934965254319e+20	2.7446421992065853	6.547934791033946e+18	0.042978666814192316
12.046154022216797	3.6838505529155885e+20	2.679766996904176	6.353312986580386e+18	0.05874662579915372
13.719230651855469	1.8836303682258495e+20	2.665439300569195	3.620589535684985e+18	0.08239432865489649
15.39230728149414	1.2300723883483542e+20	2.570521680677679	3.773194053038899e+18	0.10953363096164595
17.065383911132812	1.207022138622728e+20	2.3564118912394347	3.5646285169997906e+18	0.10318093460402059
18.738462448120117	1.2451459011167912e+20	2.07510416523737	4.046864421337694e+18	0.08667221580791178
20.41153907775879	1.228971997111276e+20	1.7181669530990074	4.0458473730820014e+18	0.07330568288464771
22.08461570739746	8.901623268632638e+19	1.940444796100775	3.7685002378999235e+18	0.09751105071877017
23.757692337036133	5.963366239987302e+19	1.7548301718144945	3.114563223378985e+18	0.12327375580360572
25.430768966674805	4.753288162726799e+19	1.4548339147328213	3.196672002962227e+18	0.1390831532875257

Measurement time:	2021-06-10	15:07:44.182
Rad. Pos [mm]	ne [m-3]	Te [eV]	dne [m-3]	dTe [eV]
-9.703845977783203	1.0342580315930755e+19	2.969287633720523	7.895251463260078e+17	0.3736816735364807
-8.030769348144531	3.1238724035022946e+19	2.621756244823995	1.29584111122645e+18	0.17862613085714266
-6.357692241668701	7.587749974296127e+19	2.4832533515396524	2.4844627963145093e+18	0.10664266787964014
-4.684615612030029	1.3974467333591138e+20	2.7861832405495455	3.4776112426322493e+18	0.08869825485409798
-3.011538505554199	1.7700708721686793e+20	2.8725837916495123	3.216380199134298e+18	0.08213794748191655
-1.3384615182876587	2.1430002354061155e+20	3.4131433529838007	4.106313640662008e+18	0.09396075261038005
0.3346153795719147	2.1682272542719476e+20	3.434244010112304	4.20287330156911e+18	0.10265098773573766
2.007692337036133	2.400605430404266e+20	3.4963077277484516	5.587212317008855e+18	0.12890055736528566
3.680769205093384	2.4997766293394293e+20	2.902998943948161	8.174501165875069e+18	0.14690229247115894
5.353846073150635	2.7315323939294963e+20	2.7223897756898943	1.1191458268155216e+19	0.1615099936549072
7.026923179626465	2.540771348635011e+20	2.7242240822604904	6.41337106046858e+18	0.08822658812343531
8.699999809265137	1.8425388919070235e+20	2.763106605389417	4.0851741552284795e+18	0.08458553173532317
10.373077392578125	1.2627115229602801e+20	2.799711412864707	2.6182541199613624e+18	0.07311693551387409
12.046154022216797	7.023050917777349e+19	2.632639775628595	2.319385968810918e+18	0.12152379861370818
13.719230651855469	3.877205214198602e+19	2.2853833390892357	1.7723826448441016e+18	0.15067555572276525
15.39230728149414	3.0891885291064263e+19	2.185669543220908	1.434280895157633e+18	0.1287742047360688
17.065383911132812	2.6357288231883506e+19	1.751545427017026	1.506257812529873e+18	0.13414697992873736
18.738462448120117	1.3325708194203304e+19	1.4848398656360597	1.0013464737339146e+18	0.14817173854889304
20.41153907775879	1.3005476532125172e+19	1.3645841919895079	9.287187829169848e+17	0.12662702690928135
22.08461570739746	8.456147116643844e+18	1.1654138840166473	8.710536586476913e+17	0.18245140149232875
