(time)	1 Mean  (°C)
15:52:27.245	50.75
15:52:27.265	55.78
15:52:27.286	34.83
15:52:27.305	54.93
15:52:27.326	40.18
15:52:27.345	49.89
15:52:27.366	27.85
15:52:27.385	64.54
15:52:27.405	38.76
15:52:27.425	37.73
15:52:27.445	31.50
15:52:27.466	65.35
15:52:27.485	60.92
15:52:27.506	46.86
15:52:27.525	52.01
15:52:27.546	58.21
15:52:27.565	42.71
15:52:27.585	42.17
15:52:27.605	36.55
15:52:27.625	64.53
15:52:27.646	39.78
15:52:27.665	43.52
15:52:27.686	46.71
15:52:27.705	35.56
15:52:27.725	37.47
15:52:27.745	47.94
15:52:27.765	47.04
15:52:27.786	45.91
15:52:27.805	99.33
15:52:27.826	218.70
15:52:27.845	242.36
15:52:27.866	279.25
15:52:27.885	296.16
15:52:27.905	317.21
15:52:27.925	332.31
15:52:27.945	349.22
15:52:27.966	366.05
15:52:27.985	378.64
15:52:28.006	388.05
15:52:28.025	404.24
15:52:28.046	411.67
15:52:28.065	424.67
15:52:28.085	431.87
15:52:28.105	436.18
15:52:28.125	443.06
15:52:28.146	452.50
15:52:28.165	457.84
15:52:28.186	463.98
15:52:28.205	473.09
15:52:28.225	478.11
15:52:28.245	481.29
15:52:28.265	491.05
15:52:28.286	494.36
15:52:28.305	500.13
15:52:28.326	507.55
15:52:28.345	511.10
15:52:28.366	520.75
15:52:28.385	526.83
15:52:28.405	532.94
15:52:28.425	539.27
15:52:28.445	545.54
15:52:28.466	551.93
15:52:28.485	555.18
15:52:28.506	558.96
15:52:28.525	561.63
15:52:28.546	566.68
15:52:28.565	571.46
15:52:28.585	576.59
15:52:28.605	580.89
15:52:28.625	588.23
15:52:28.646	595.03
15:52:28.665	596.09
15:52:28.686	600.70
15:52:28.705	605.14
15:52:28.725	605.71
15:52:28.745	611.01
15:52:28.765	615.81
15:52:28.786	621.81
15:52:28.805	623.77
15:52:28.826	634.09
15:52:28.845	641.24
15:52:28.866	650.59
15:52:28.885	655.35
15:52:28.905	660.84
15:52:28.925	666.39
15:52:28.945	672.02
15:52:28.966	680.55
15:52:29.006	699.18
15:52:29.025	705.00
15:52:29.046	711.88
15:52:29.065	720.64
15:52:29.085	720.48
15:52:29.105	724.15
15:52:29.125	731.17
15:52:29.146	731.27
15:52:29.165	736.41
15:52:29.186	738.44
15:52:29.205	743.50
15:52:29.225	749.77
15:52:29.245	754.49
15:52:29.265	763.87
15:52:29.286	769.29
15:52:29.305	774.58
15:52:29.326	782.07
15:52:29.345	786.76
15:52:29.366	793.05
15:52:29.385	796.72
15:52:29.405	798.69
15:52:29.425	798.01
15:52:29.445	806.73
15:52:29.466	810.98
15:52:29.485	815.39
15:52:29.506	820.80
15:52:29.525	825.02
15:52:29.546	828.66
15:52:29.565	832.82
15:52:29.585	836.80
15:52:29.605	842.00
15:52:29.625	845.32
15:52:29.646	850.52
15:52:29.665	855.81
15:52:29.686	856.63
15:52:29.705	860.36
15:52:29.725	862.58
15:52:29.745	862.72
15:52:29.765	867.15
15:52:29.786	869.46
15:52:29.805	875.28
15:52:29.826	879.87
15:52:29.845	885.76
15:52:29.866	891.30
15:52:29.885	898.60
15:52:29.905	902.52
15:52:29.925	902.81
15:52:29.945	901.86
15:52:29.966	906.58
15:52:29.985	909.82
15:52:30.006	915.16
15:52:30.025	917.18
15:52:30.046	922.94
15:52:30.065	925.85
15:52:30.085	933.91
15:52:30.105	936.14
15:52:30.125	940.07
15:52:30.146	942.33
15:52:30.165	946.46
15:52:30.186	948.29
15:52:30.205	953.28
15:52:30.225	956.27
15:52:30.245	961.09
15:52:30.265	964.76
15:52:30.286	962.56
15:52:30.305	968.46
15:52:30.326	972.51
15:52:30.345	972.69
15:52:30.366	973.97
15:52:30.385	979.87
15:52:30.405	981.86
15:52:30.425	982.59
15:52:30.445	983.49
15:52:30.466	983.03
15:52:30.485	984.77
15:52:30.506	988.61
15:52:30.525	990.04
15:52:30.546	990.34
15:52:30.565	995.72
15:52:30.585	996.36
15:52:30.605	999.93
15:52:30.625	999.90
15:52:30.646	1004.40
15:52:30.665	1004.87
15:52:30.686	1007.27
15:52:30.705	1008.96
15:52:30.725	1010.39
15:52:30.745	1014.86
15:52:30.765	1013.17
15:52:30.786	1019.86
15:52:30.805	1017.26
15:52:30.826	1023.45
15:52:30.845	1024.08
15:52:30.866	1024.36
15:52:30.885	1025.16
15:52:30.905	1028.75
15:52:30.925	1028.84
15:52:30.945	1031.69
15:52:30.966	1036.20
15:52:30.985	1037.25
15:52:31.006	1039.01
15:52:31.025	1040.16
15:52:31.046	1043.94
15:52:31.065	1045.96
15:52:31.085	1048.27
15:52:31.105	1050.05
15:52:31.125	1052.65
15:52:31.146	1049.82
15:52:31.165	1056.08
15:52:31.186	1053.60
15:52:31.205	1056.97
15:52:31.225	1059.34
15:52:31.245	1063.33
15:52:31.265	1062.76
15:52:31.286	1065.35
15:52:31.305	1066.31
15:52:31.326	1068.72
15:52:31.345	1068.39
15:52:31.366	1068.75
15:52:31.385	1072.17
15:52:31.405	1073.59
15:52:31.425	1074.89
15:52:31.445	1076.91
15:52:31.466	1081.42
15:52:31.485	1081.82
15:52:31.506	1080.17
15:52:31.525	1083.07
15:52:31.546	1086.07
15:52:31.565	1087.51
15:52:31.585	1084.63
15:52:31.605	1086.73
15:52:31.625	1090.27
15:52:31.646	1091.08
15:52:31.665	1092.99
15:52:31.686	1096.57
15:52:31.705	1097.35
15:52:31.725	1097.42
15:52:31.745	1099.40
15:52:31.765	1099.46
15:52:31.786	1101.08
15:52:31.805	1101.74
15:52:31.826	1103.81
15:52:31.845	1110.07
15:52:31.866	1112.34
15:52:31.885	1112.50
15:52:31.905	1112.30
15:52:31.925	1114.40
15:52:31.945	1116.98
15:52:31.966	1119.70
15:52:31.985	1120.87
15:52:32.006	1119.72
15:52:32.025	1123.40
15:52:32.046	1126.95
15:52:32.065	1125.07
15:52:32.085	1126.82
15:52:32.105	1127.94
15:52:32.125	1131.10
15:52:32.146	1133.38
15:52:32.165	1133.42
15:52:32.186	1135.30
15:52:32.205	1137.87
15:52:32.225	1139.20
15:52:32.245	1138.38
15:52:32.265	1142.16
15:52:32.286	1143.52
15:52:32.305	1145.56
15:52:32.326	1147.26
15:52:32.345	1149.95
15:52:32.366	1148.16
15:52:32.385	1150.92
15:52:32.405	1149.12
15:52:32.425	1151.24
15:52:32.445	1151.83
15:52:32.466	1153.79
15:52:32.485	1155.51
15:52:32.506	1159.25
15:52:32.525	1161.02
15:52:32.546	1160.48
15:52:32.565	1162.54
15:52:32.585	1163.96
15:52:32.605	1164.53
15:52:32.625	1166.30
15:52:32.646	1170.66
15:52:32.665	1171.41
15:52:32.686	1173.78
15:52:32.705	1175.20
15:52:32.725	1176.51
15:52:32.745	1178.03
15:52:32.765	1179.62
15:52:32.786	1179.58
15:52:32.805	1182.85
15:52:32.826	1185.30
15:52:32.845	1185.64
15:52:32.866	1190.53
15:52:32.885	1191.38
15:52:32.905	1193.30
15:52:32.925	1193.44
15:52:32.945	1189.37
15:52:32.966	1188.44
15:52:32.985	1185.60
15:52:33.006	1183.07
15:52:33.025	1184.50
15:52:33.046	1184.19
15:52:33.065	1183.66
15:52:33.085	1184.09
15:52:33.105	1182.28
15:52:33.125	1181.03
15:52:33.146	1181.35
15:52:33.165	1180.23
15:52:33.186	1176.33
15:52:33.205	1179.56
15:52:33.225	1173.82
15:52:33.245	1175.79
15:52:33.265	1174.55
15:52:33.286	1174.95
15:52:33.305	1174.18
15:52:33.326	1173.75
15:52:33.345	1175.89
15:52:33.366	1176.77
15:52:33.385	1178.58
15:52:33.405	1179.49
15:52:33.425	1182.97
15:52:33.445	1182.60
15:52:33.466	1183.64
15:52:33.485	1183.56
15:52:33.506	1183.19
15:52:33.525	1185.90
15:52:33.546	1186.92
15:52:33.565	1188.21
15:52:33.585	1188.93
15:52:33.605	1185.99
15:52:33.625	1183.55
15:52:33.646	1186.97
15:52:33.665	1184.30
15:52:33.686	1186.73
15:52:33.705	1186.27
15:52:33.725	1188.70
15:52:33.745	1190.98
15:52:33.765	1192.71
15:52:33.786	1197.33
15:52:33.805	1200.92
15:52:33.826	1202.96
15:52:33.845	1205.71
15:52:33.866	1206.07
15:52:33.885	1204.94
15:52:33.905	1207.32
15:52:33.925	1211.07
15:52:33.945	1210.90
15:52:33.966	1209.81
15:52:33.985	1208.88
15:52:34.006	1210.00
15:52:34.025	1210.67
15:52:34.046	1214.57
15:52:34.065	1215.84
15:52:34.085	1215.11
15:52:34.105	1215.60
15:52:34.125	1214.62
15:52:34.146	1215.59
15:52:34.165	1217.55
15:52:34.186	1219.44
15:52:34.205	1219.83
15:52:34.225	1222.30
15:52:34.245	1224.27
15:52:34.265	1222.99
15:52:34.286	1226.59
15:52:34.305	1229.48
15:52:34.326	1229.25
15:52:34.345	1230.24
15:52:34.366	1230.98
15:52:34.385	1231.45
15:52:34.405	1229.71
15:52:34.425	1236.08
15:52:34.445	1235.51
15:52:34.466	1236.12
15:52:34.485	1238.33
15:52:34.506	1239.53
15:52:34.525	1239.46
15:52:34.546	1241.91
15:52:34.565	1241.12
15:52:34.585	1243.05
15:52:34.605	1245.98
15:52:34.625	1244.12
15:52:34.646	1248.25
15:52:34.665	1248.00
15:52:34.686	1250.43
15:52:34.705	1251.51
15:52:34.725	1252.67
15:52:34.745	1252.31
15:52:34.765	1256.24
15:52:34.786	1255.74
15:52:34.805	1257.56
15:52:34.826	1254.12
15:52:34.845	1257.37
15:52:34.866	1257.56
15:52:34.885	1258.87
15:52:34.905	1259.21
15:52:34.925	1259.65
15:52:34.945	1261.70
15:52:34.966	1259.50
15:52:34.985	1259.96
15:52:35.006	1259.00
15:52:35.025	1261.52
15:52:35.046	1261.06
15:52:35.065	1265.13
15:52:35.085	1266.37
15:52:35.105	1269.25
15:52:35.125	1268.14
15:52:35.146	1270.63
15:52:35.165	1274.12
15:52:35.186	1270.52
15:52:35.205	1268.71
15:52:35.225	1271.30
15:52:35.245	1271.49
15:52:35.265	1270.72
15:52:35.286	1273.37
15:52:35.305	1274.73
15:52:35.326	1279.13
15:52:35.345	1280.59
15:52:35.366	1279.44
15:52:35.385	1281.32
15:52:35.405	1281.46
15:52:35.425	1283.62
15:52:35.445	1283.94
15:52:35.466	1284.04
15:52:35.485	1285.86
15:52:35.506	1286.64
15:52:35.525	1285.73
15:52:35.546	1287.68
15:52:35.565	1289.39
15:52:35.585	1290.40
15:52:35.605	1291.73
15:52:35.625	1290.62
15:52:35.646	1291.56
15:52:35.665	1294.39
15:52:35.686	1292.63
15:52:35.705	1294.69
15:52:35.725	1292.58
15:52:35.745	1294.26
15:52:35.765	1295.68
15:52:35.786	1294.58
15:52:35.805	1297.41
15:52:35.826	1299.54
15:52:35.845	1298.05
15:52:35.866	1298.26
15:52:35.885	1299.50
15:52:35.905	1300.54
15:52:35.925	1300.30
15:52:35.945	1302.33
15:52:35.966	1302.05
15:52:35.985	1302.40
15:52:36.006	1303.56
15:52:36.025	1306.10
15:52:36.046	1304.38
15:52:36.065	1303.69
15:52:36.085	1305.38
15:52:36.105	1305.72
15:52:36.125	1306.89
15:52:36.146	1308.50
15:52:36.165	1309.47
15:52:36.186	1310.45
15:52:36.205	1313.22
15:52:36.225	1314.49
15:52:36.245	1314.48
15:52:36.265	1316.30
15:52:36.286	1314.23
15:52:36.305	1315.97
15:52:36.326	1318.45
15:52:36.345	1315.87
15:52:36.366	1317.63
15:52:36.385	1317.29
15:52:36.405	1318.86
15:52:36.425	1319.29
15:52:36.445	1318.49
15:52:36.466	1318.40
15:52:36.485	1318.88
15:52:36.506	1320.59
15:52:36.525	1319.99
15:52:36.546	1322.59
15:52:36.565	1322.90
15:52:36.585	1320.76
15:52:36.605	1321.08
15:52:36.625	1325.37
15:52:36.646	1324.55
15:52:36.665	1322.80
15:52:36.686	1324.30
15:52:36.705	1321.59
15:52:36.725	1324.62
15:52:36.745	1322.46
15:52:36.765	1325.00
15:52:36.786	1322.06
15:52:36.805	1320.74
15:52:36.826	1319.47
15:52:36.845	1320.27
15:52:36.866	1320.04
15:52:36.885	1321.70
15:52:36.905	1322.37
15:52:36.925	1324.11
15:52:36.945	1324.24
15:52:36.966	1328.19
15:52:36.985	1327.38
15:52:37.006	1329.93
15:52:37.025	1329.58
15:52:37.046	1333.01
15:52:37.065	1333.25
15:52:37.085	1332.54
15:52:37.105	1332.23
15:52:37.125	1333.94
15:52:37.146	1336.74
15:52:37.165	1339.63
15:52:37.186	1341.34
15:52:37.205	1345.74
15:52:37.225	1347.00
15:52:37.245	1345.24
15:52:37.265	1345.61
15:52:37.286	1346.42
15:52:37.305	1346.51
15:52:37.326	1350.00
15:52:37.345	1346.45
15:52:37.366	1348.78
15:52:37.385	1348.04
15:52:37.405	1348.97
15:52:37.425	1349.00
15:52:37.445	1349.74
15:52:37.466	1349.81
15:52:37.485	1353.07
15:52:37.506	1356.00
15:52:37.525	1354.22
15:52:37.546	1355.30
15:52:37.565	1355.60
15:52:37.585	1355.24
15:52:37.605	1355.81
15:52:37.625	1355.14
15:52:37.646	1356.31
15:52:37.665	1355.26
15:52:37.686	1356.80
15:52:37.705	1357.84
15:52:37.725	1359.64
15:52:37.745	1361.08
15:52:37.765	1362.16
15:52:37.786	1363.25
15:52:37.805	1362.85
15:52:37.826	1362.23
15:52:37.845	1365.73
15:52:37.866	1366.70
15:52:37.885	1367.82
15:52:37.905	1368.75
15:52:37.925	1370.48
15:52:37.945	1371.07
15:52:37.966	1372.23
15:52:37.985	1372.01
15:52:38.006	1373.06
15:52:38.025	1374.54
15:52:38.046	1375.43
15:52:38.065	1375.62
15:52:38.085	1376.26
15:52:38.105	1375.65
15:52:38.125	1377.09
15:52:38.146	1376.72
15:52:38.165	1377.95
15:52:38.186	1378.12
15:52:38.205	1379.97
15:52:38.225	1379.86
15:52:38.245	1380.56
15:52:38.265	1379.68
15:52:38.286	1379.86
15:52:38.305	1381.16
15:52:38.326	1379.73
15:52:38.345	1380.30
15:52:38.366	1381.03
15:52:38.385	1379.76
15:52:38.405	1380.47
15:52:38.425	1380.86
15:52:38.445	1381.70
15:52:38.466	1381.32
15:52:38.485	1381.53
15:52:38.506	1381.55
15:52:38.525	1380.85
15:52:38.546	1380.62
15:52:38.565	1380.03
15:52:38.585	1380.54
15:52:38.605	1381.04
15:52:38.625	1382.67
15:52:38.646	1379.69
15:52:38.665	1378.75
15:52:38.686	1378.20
15:52:38.705	1377.34
15:52:38.725	1377.30
15:52:38.745	1375.10
15:52:38.765	1374.69
15:52:38.786	1375.05
15:52:38.805	1374.68
15:52:38.826	1374.19
15:52:38.845	1375.17
15:52:38.866	1374.23
15:52:38.885	1376.67
15:52:38.905	1379.38
15:52:38.925	1380.32
15:52:38.945	1381.60
15:52:38.966	1381.64
15:52:38.985	1382.38
15:52:39.006	1383.71
15:52:39.025	1384.34
15:52:39.046	1385.81
15:52:39.065	1386.53
15:52:39.085	1387.95
15:52:39.105	1389.65
15:52:39.125	1390.23
15:52:39.146	1389.33
15:52:39.165	1391.37
15:52:39.186	1390.16
15:52:39.205	1391.61
15:52:39.225	1392.42
15:52:39.245	1392.76
15:52:39.265	1392.82
15:52:39.286	1393.11
15:52:39.305	1394.66
15:52:39.326	1395.86
15:52:39.345	1394.58
15:52:39.366	1394.95
15:52:39.385	1395.75
15:52:39.405	1396.46
15:52:39.425	1397.65
15:52:39.445	1397.89
15:52:39.466	1397.24
15:52:39.485	1397.13
15:52:39.506	1397.24
15:52:39.525	1397.96
15:52:39.546	1398.66
15:52:39.565	1397.91
15:52:39.585	1398.75
15:52:39.605	1398.73
15:52:39.625	1398.47
15:52:39.646	1399.68
15:52:39.665	1399.34
15:52:39.686	1399.55
15:52:39.705	1399.94
15:52:39.725	1400.93
15:52:39.745	1400.83
15:52:39.765	1401.72
15:52:39.786	1401.27
15:52:39.805	1403.43
15:52:39.826	1402.33
15:52:39.845	1404.13
15:52:39.866	1405.45
15:52:39.885	1405.43
15:52:39.905	1405.75
15:52:39.925	1405.20
15:52:39.945	1402.70
15:52:39.966	1403.29
15:52:39.985	1404.20
15:52:40.006	1404.71
15:52:40.025	1403.41
15:52:40.046	1405.05
15:52:40.065	1404.21
15:52:40.085	1404.78
15:52:40.105	1403.88
15:52:40.125	1403.56
15:52:40.146	1403.91
15:52:40.165	1404.52
15:52:40.186	1405.68
15:52:40.205	1405.36
15:52:40.225	1405.70
15:52:40.245	1407.50
15:52:40.265	1407.61
15:52:40.286	1410.31
15:52:40.305	1410.19
15:52:40.326	1410.52
15:52:40.345	1409.97
15:52:40.366	1406.47
15:52:40.385	1403.97
15:52:40.405	1405.61
15:52:40.425	1408.11
15:52:40.445	1408.42
15:52:40.466	1408.03
15:52:40.485	1407.77
15:52:40.506	1408.54
15:52:40.525	1408.84
15:52:40.546	1408.54
15:52:40.565	1409.07
15:52:40.585	1409.98
15:52:40.605	1411.41
15:52:40.625	1411.55
15:52:40.646	1411.88
15:52:40.665	1413.94
15:52:40.686	1413.36
15:52:40.705	1412.83
15:52:40.725	1412.96
15:52:40.745	1414.72
15:52:40.765	1413.58
15:52:40.786	1414.21
15:52:40.805	1413.52
15:52:40.826	1412.77
15:52:40.845	1414.68
15:52:40.866	1413.98
15:52:40.885	1415.66
15:52:40.905	1414.36
15:52:40.925	1415.29
15:52:40.945	1415.15
15:52:40.966	1415.19
15:52:40.985	1414.76
15:52:41.006	1412.13
15:52:41.025	1411.51
15:52:41.046	1409.50
15:52:41.065	1408.31
15:52:41.085	1408.98
15:52:41.105	1406.73
15:52:41.125	1408.24
15:52:41.146	1406.62
15:52:41.165	1408.56
15:52:41.186	1408.78
15:52:41.205	1409.30
15:52:41.225	1406.98
15:52:41.245	1407.34
15:52:41.265	1407.62
15:52:41.286	1409.17
15:52:41.305	1409.36
15:52:41.326	1411.01
15:52:41.345	1409.01
15:52:41.366	1410.19
15:52:41.385	1410.56
15:52:41.405	1410.37
15:52:41.425	1411.80
15:52:41.445	1413.49
15:52:41.466	1413.56
15:52:41.485	1414.00
15:52:41.506	1416.45
15:52:41.525	1415.65
15:52:41.546	1417.96
15:52:41.565	1418.54
15:52:41.585	1419.34
15:52:41.605	1420.79
15:52:41.625	1419.06
15:52:41.646	1420.24
15:52:41.665	1419.69
15:52:41.686	1419.18
15:52:41.705	1420.16
15:52:41.725	1421.17
15:52:41.745	1420.78
15:52:41.765	1423.51
15:52:41.786	1422.98
15:52:41.805	1424.17
15:52:41.826	1423.63
15:52:41.845	1425.66
15:52:41.866	1427.08
15:52:41.885	1423.03
15:52:41.905	1424.93
15:52:41.925	1426.38
15:52:41.945	1426.64
15:52:41.966	1425.61
15:52:41.985	1426.93
15:52:42.006	1428.64
15:52:42.025	1427.74
15:52:42.046	1428.24
15:52:42.065	1427.73
15:52:42.085	1429.55
15:52:42.105	1427.78
15:52:42.125	1427.52
15:52:42.146	1425.37
15:52:42.165	1425.80
15:52:42.186	1423.56
15:52:42.205	1425.17
15:52:42.225	1424.97
15:52:42.245	1425.04
15:52:42.265	1425.32
15:52:42.286	1425.44
15:52:42.305	1426.23
15:52:42.326	1427.85
15:52:42.345	1429.13
15:52:42.366	1430.66
15:52:42.385	1429.81
15:52:42.405	1431.73
15:52:42.425	1429.93
15:52:42.445	1430.84
15:52:42.466	1432.84
15:52:42.485	1433.79
15:52:42.506	1433.59
15:52:42.525	1433.30
15:52:42.546	1434.04
15:52:42.565	1434.03
15:52:42.585	1434.66
15:52:42.605	1434.71
15:52:42.625	1434.56
15:52:42.646	1435.87
15:52:42.665	1431.63
15:52:42.686	1431.46
15:52:42.705	1430.69
15:52:42.725	1431.32
15:52:42.745	1429.92
15:52:42.765	1431.98
15:52:42.786	1432.40
15:52:42.805	1433.83
15:52:42.826	1433.65
15:52:42.845	1434.54
15:52:42.866	1434.79
15:52:42.885	1435.17
15:52:42.905	1436.86
15:52:42.925	1436.63
15:52:42.945	1437.04
15:52:42.966	1436.37
15:52:42.985	1436.05
15:52:43.006	1435.28
15:52:43.025	1435.75
15:52:43.046	1435.39
15:52:43.065	1435.83
15:52:43.085	1435.63
15:52:43.105	1433.23
15:52:43.125	1433.25
15:52:43.146	1433.15
15:52:43.165	1434.34
15:52:43.186	1434.87
15:52:43.205	1435.52
15:52:43.225	1435.73
15:52:43.245	1436.82
15:52:43.265	1436.93
15:52:43.286	1436.41
15:52:43.305	1436.55
15:52:43.326	1437.19
15:52:43.345	1436.19
15:52:43.366	1436.82
15:52:43.385	1437.38
15:52:43.405	1438.51
15:52:43.425	1438.22
15:52:43.445	1439.29
15:52:43.466	1438.94
15:52:43.485	1439.50
15:52:43.506	1439.01
15:52:43.525	1439.52
15:52:43.546	1439.52
15:52:43.565	1439.66
15:52:43.585	1439.87
15:52:43.605	1440.99
15:52:43.625	1439.64
15:52:43.646	1438.46
15:52:43.665	1436.74
15:52:43.686	1436.56
15:52:43.705	1435.15
15:52:43.725	1437.11
15:52:43.745	1434.54
15:52:43.765	1434.97
15:52:43.786	1435.69
15:52:43.805	1435.27
15:52:43.826	1434.04
15:52:43.845	1433.54
15:52:43.866	1433.56
15:52:43.885	1433.70
15:52:43.905	1432.54
15:52:43.925	1432.21
15:52:43.945	1431.41
15:52:43.966	1432.84
15:52:43.985	1431.50
15:52:44.006	1432.70
15:52:44.025	1432.07
15:52:44.046	1433.31
15:52:44.065	1432.57
15:52:44.085	1433.37
15:52:44.105	1432.42
15:52:44.125	1433.65
15:52:44.146	1433.09
15:52:44.165	1433.85
15:52:44.186	1434.30
15:52:44.205	1432.67
15:52:44.225	1433.49
15:52:44.245	1434.61
15:52:44.265	1434.03
15:52:44.286	1433.15
15:52:44.305	1433.62
15:52:44.326	1433.53
15:52:44.345	1434.13
15:52:44.366	1434.60
15:52:44.385	1433.90
15:52:44.405	1435.21
15:52:44.425	1434.18
15:52:44.445	1433.70
15:52:44.466	1433.24
15:52:44.485	1433.20
15:52:44.506	1433.53
15:52:44.525	1434.06
15:52:44.546	1432.34
15:52:44.565	1434.70
15:52:44.585	1435.32
15:52:44.605	1435.54
15:52:44.625	1435.46
15:52:44.646	1436.25
15:52:44.665	1437.73
15:52:44.686	1437.64
15:52:44.705	1436.29
15:52:44.725	1437.26
15:52:44.745	1437.46
15:52:44.765	1436.46
15:52:44.786	1435.48
15:52:44.805	1435.23
15:52:44.826	1435.42
15:52:44.845	1435.17
15:52:44.866	1435.99
15:52:44.885	1435.85
15:52:44.905	1436.63
15:52:44.925	1435.50
15:52:44.945	1436.41
15:52:44.966	1437.48
15:52:44.985	1436.28
15:52:45.006	1436.85
15:52:45.025	1435.96
15:52:45.046	1436.84
15:52:45.065	1436.50
15:52:45.085	1436.78
15:52:45.105	1436.96
15:52:45.125	1435.96
15:52:45.146	1437.28
15:52:45.165	1437.87
15:52:45.186	1436.50
15:52:45.205	1437.04
15:52:45.225	1437.42
15:52:45.245	1436.38
15:52:45.265	1437.26
15:52:45.286	1437.59
15:52:45.305	1437.04
15:52:45.326	1437.84
15:52:45.345	1437.68
15:52:45.366	1438.00
15:52:45.385	1437.74
15:52:45.405	1438.56
15:52:45.425	1439.22
15:52:45.445	1438.78
15:52:45.466	1438.30
15:52:45.485	1438.63
15:52:45.506	1437.96
15:52:45.525	1439.09
15:52:45.546	1436.40
15:52:45.565	1436.59
15:52:45.585	1433.90
15:52:45.605	1432.31
15:52:45.625	1429.27
15:52:45.646	1426.64
15:52:45.665	1423.44
15:52:45.686	1421.37
15:52:45.705	1417.37
15:52:45.725	1412.06
15:52:45.745	1401.27
15:52:45.765	1385.86
15:52:45.786	1363.04
15:52:45.805	1332.93
15:52:45.826	1298.44
15:52:45.845	1270.67
15:52:45.866	1238.29
15:52:45.885	1209.38
15:52:45.905	1182.14
15:52:45.925	1158.48
15:52:45.945	1137.50
15:52:45.966	1118.97
15:52:45.985	1104.03
15:52:46.006	1089.46
15:52:46.025	1077.69
15:52:46.046	1067.26
15:52:46.065	1058.06
15:52:46.085	1049.56
15:52:46.105	1042.03
15:52:46.125	1035.09
15:52:46.146	1028.18
15:52:46.165	1022.01
15:52:46.186	1016.26
15:52:46.205	1010.87
15:52:46.225	1005.75
15:52:46.245	1000.80
15:52:46.265	996.13
15:52:46.286	991.91
15:52:46.305	987.68
15:52:46.326	984.23
15:52:46.345	980.34
15:52:46.366	976.91
15:52:46.385	973.38
15:52:46.405	970.37
15:52:46.425	966.97
15:52:46.445	964.53
15:52:46.466	960.88
15:52:46.485	958.29
15:52:46.506	955.27
15:52:46.525	952.85
15:52:46.546	950.56
15:52:46.565	948.15
15:52:46.585	945.57
15:52:46.605	943.55
15:52:46.625	941.34
15:52:46.646	938.70
15:52:46.665	937.00
15:52:46.686	934.35
15:52:46.705	932.47
15:52:46.725	930.85
15:52:46.745	928.84
15:52:46.765	927.16
15:52:46.786	924.96
15:52:46.805	923.28
15:52:46.826	920.96
15:52:46.845	919.54
15:52:46.866	917.67
15:52:46.885	915.75
15:52:46.905	914.10
15:52:46.925	912.74
15:52:46.945	910.66
15:52:46.966	909.17
