(time)	1 Mean  (°C)
12:21:48.042	754.98
12:21:48.061	752.65
12:21:48.082	750.48
12:21:48.101	748.05
12:21:48.122	746.04
12:21:48.141	743.52
12:21:48.161	741.59
12:21:48.182	739.26
12:21:48.201	737.04
12:21:48.222	734.84
12:21:48.241	732.55
12:21:48.262	730.37
12:21:48.281	728.21
12:21:48.302	726.17
12:21:48.322	723.91
12:21:48.341	721.95
12:21:48.362	719.59
12:21:48.381	717.86
12:21:48.402	715.47
12:21:48.421	713.78
12:21:48.442	711.59
12:21:48.461	709.65
12:21:48.481	707.42
12:21:48.502	705.26
12:21:48.521	703.52
12:21:48.542	701.36
12:21:48.561	699.72
12:21:48.582	697.48
12:21:48.601	695.81
12:21:48.622	693.50
12:21:48.641	692.00
12:21:48.661	689.69
12:21:48.682	688.12
12:21:48.701	685.90
12:21:48.722	684.42
12:21:48.741	682.20
12:21:48.762	680.62
12:21:48.781	678.50
12:21:48.802	676.80
12:21:48.822	674.96
12:21:48.841	673.01
12:21:48.862	671.25
12:21:48.881	669.38
12:21:48.902	667.62
12:21:48.921	665.95
12:21:48.942	664.37
12:21:48.961	662.26
12:21:48.981	660.81
12:21:49.002	658.66
12:21:49.021	657.18
12:21:49.042	655.27
12:21:49.061	653.68
12:21:49.082	651.75
12:21:49.101	650.19
12:21:49.122	648.40
12:21:49.141	646.72
12:21:49.161	644.96
12:21:49.182	643.27
12:21:49.201	641.59
12:21:49.222	640.01
12:21:49.241	638.47
12:21:49.262	636.55
12:21:49.281	634.95
12:21:49.302	633.39
12:21:49.322	631.66
12:21:49.341	630.24
12:21:49.362	628.26
12:21:49.381	627.01
12:21:49.402	625.00
12:21:49.421	623.84
12:21:49.442	621.85
12:21:49.461	620.54
12:21:49.481	618.48
12:21:49.502	617.40
12:21:49.521	615.64
12:21:49.542	614.65
12:21:49.561	612.36
12:21:49.582	611.43
12:21:49.601	609.31
12:21:49.622	608.25
12:21:49.641	606.39
12:21:49.661	605.00
12:21:49.682	603.38
12:21:49.701	601.97
12:21:49.722	600.55
12:21:49.741	598.93
12:21:49.762	597.50
12:21:49.781	595.71
12:21:49.802	594.62
12:21:49.822	593.11
12:21:49.841	591.91
12:21:49.862	590.06
12:21:49.881	588.82
12:21:49.902	587.33
12:21:49.921	586.15
12:21:49.942	584.50
12:21:49.961	582.95
12:21:49.981	581.58
12:21:50.002	580.10
12:21:50.021	578.72
12:21:50.042	577.24
12:21:50.061	576.05
12:21:50.082	574.59
12:21:50.101	573.15
12:21:50.122	571.54
12:21:50.141	570.41
12:21:50.161	568.83
12:21:50.182	567.80
12:21:50.201	566.30
12:21:50.222	564.85
12:21:50.241	563.61
12:21:50.262	562.13
12:21:50.281	560.94
12:21:50.302	559.16
12:21:50.322	558.34
12:21:50.341	556.65
12:21:50.362	555.54
12:21:50.381	554.04
12:21:50.402	553.10
12:21:50.421	551.43
12:21:50.442	550.50
12:21:50.461	548.93
12:21:50.481	547.88
12:21:50.502	546.42
12:21:50.521	545.37
12:21:50.542	543.80
12:21:50.561	542.61
12:21:50.582	541.30
12:21:50.601	539.85
12:21:50.622	539.00
12:21:50.641	537.02
12:21:50.661	536.25
12:21:50.682	534.59
12:21:50.701	533.82
12:21:50.722	532.09
12:21:50.741	531.28
12:21:50.762	529.85
12:21:50.781	529.04
12:21:50.802	527.38
12:21:50.822	526.59
12:21:50.841	524.73
12:21:50.862	524.05
12:21:50.881	522.36
12:21:50.902	521.48
12:21:50.921	520.29
12:21:50.942	519.34
12:21:50.961	517.71
12:21:50.981	516.75
12:21:51.002	515.54
12:21:51.021	514.47
12:21:51.042	513.08
12:21:51.061	512.15
12:21:51.082	510.92
12:21:51.101	509.86
12:21:51.122	508.39
12:21:51.141	507.52
12:21:51.161	505.97
12:21:51.182	505.22
12:21:51.201	503.60
12:21:51.222	503.25
12:21:51.241	501.31
12:21:51.262	500.68
12:21:51.281	499.22
12:21:51.302	498.54
12:21:51.322	496.96
12:21:51.341	496.07
12:21:51.362	494.55
12:21:51.381	493.96
12:21:51.402	492.66
12:21:51.421	491.56
12:21:51.442	490.24
12:21:51.461	489.32
12:21:51.481	488.32
12:21:51.502	487.07
12:21:51.521	486.04
12:21:51.542	484.64
12:21:51.561	483.85
12:21:51.582	482.92
12:21:51.601	481.86
12:21:51.622	480.58
12:21:51.641	479.96
12:21:51.661	478.70
12:21:51.682	477.90
12:21:51.701	476.63
12:21:51.722	475.45
12:21:51.741	474.36
12:21:51.762	473.40
12:21:51.781	472.66
12:21:51.802	471.53
12:21:51.822	470.54
12:21:51.841	469.67
12:21:51.862	468.47
12:21:51.881	467.24
12:21:51.902	466.18
12:21:51.921	465.48
12:21:51.942	464.36
12:21:51.961	463.19
12:21:51.981	462.01
12:21:52.002	461.35
12:21:52.021	460.05
12:21:52.042	459.41
12:21:52.061	457.96
12:21:52.082	457.15
12:21:52.101	456.12
12:21:52.122	455.26
12:21:52.141	454.08
12:21:52.161	453.59
12:21:52.182	451.91
12:21:52.201	451.44
12:21:52.222	450.56
12:21:52.241	449.59
12:21:52.262	448.33
12:21:52.281	447.68
12:21:52.302	446.23
12:21:52.322	445.55
12:21:52.341	444.67
12:21:52.362	443.81
12:21:52.381	442.95
12:21:52.402	442.01
12:21:52.421	441.17
12:21:52.442	439.92
12:21:52.461	439.20
12:21:52.481	438.07
12:21:52.502	437.18
12:21:52.521	436.01
12:21:52.542	435.64
12:21:52.561	434.31
12:21:52.582	433.51
12:21:52.601	432.36
12:21:52.622	431.71
12:21:52.641	430.85
12:21:52.661	429.93
12:21:52.682	429.10
12:21:52.701	428.41
12:21:52.722	427.08
12:21:52.741	426.43
12:21:52.762	425.15
12:21:52.781	424.86
12:21:52.802	423.59
12:21:52.822	422.91
12:21:52.841	421.67
12:21:52.862	421.39
12:21:52.881	420.16
12:21:52.902	419.12
12:21:52.921	418.19
12:21:52.942	418.04
12:21:52.961	416.24
12:21:52.981	416.04
12:21:53.002	414.82
12:21:53.021	414.61
12:21:53.042	413.54
12:21:53.061	412.76
12:21:53.082	411.83
12:21:53.101	410.90
12:21:53.122	410.00
12:21:53.141	409.08
12:21:53.161	408.28
12:21:53.182	407.65
12:21:53.201	407.13
12:21:53.222	405.81
12:21:53.241	405.46
12:21:53.262	404.25
12:21:53.281	403.71
12:21:53.302	402.39
12:21:53.322	402.24
12:21:53.341	400.87
12:21:53.362	400.59
12:21:53.381	399.50
12:21:53.402	398.78
12:21:53.421	397.56
12:21:53.442	397.24
12:21:53.461	395.99
12:21:53.481	395.50
12:21:53.502	394.86
12:21:53.521	393.95
12:21:53.542	392.73
12:21:53.561	392.06
12:21:53.582	391.33
12:21:53.601	390.98
12:21:53.622	389.97
12:21:53.641	389.10
12:21:53.661	388.19
12:21:53.682	387.89
12:21:53.701	386.79
12:21:53.722	386.24
12:21:53.741	385.18
12:21:53.762	384.97
12:21:53.781	384.00
12:21:53.802	383.42
12:21:53.822	382.01
12:21:53.841	381.77
12:21:53.862	380.87
12:21:53.881	380.18
12:21:53.902	378.99
12:21:53.921	379.00
12:21:53.942	377.98
12:21:53.961	377.28
12:21:53.981	376.48
12:21:54.002	375.31
12:21:54.021	375.58
12:21:54.042	374.12
12:21:54.061	373.79
12:21:54.082	372.06
12:21:54.101	372.31
12:21:54.122	371.03
12:21:54.141	370.78
12:21:54.161	369.41
12:21:54.182	369.70
12:21:54.201	368.19
12:21:54.222	368.06
12:21:54.241	366.70
12:21:54.262	366.17
12:21:54.281	365.37
12:21:54.302	364.73
12:21:54.322	364.02
12:21:54.341	363.61
12:21:54.362	362.80
12:21:54.381	362.09
12:21:54.402	361.42
12:21:54.421	360.69
12:21:54.442	360.11
12:21:54.461	359.85
12:21:54.481	358.26
12:21:54.502	357.86
12:21:54.521	356.84
12:21:54.542	356.76
12:21:54.561	355.68
12:21:54.582	355.47
12:21:54.601	354.19
12:21:54.622	354.33
12:21:54.641	353.01
12:21:54.661	352.76
12:21:54.682	351.85
12:21:54.701	351.47
12:21:54.722	349.91
12:21:54.741	349.96
12:21:54.762	349.10
12:21:54.781	348.53
12:21:54.802	348.01
12:21:54.822	347.03
12:21:54.841	346.59
12:21:54.862	345.67
12:21:54.881	345.61
12:21:54.902	344.79
12:21:54.921	343.95
12:21:54.942	343.37
12:21:54.961	342.97
12:21:54.981	342.50
12:21:55.002	342.37
12:21:55.021	340.72
12:21:55.042	340.69
12:21:55.061	339.15
12:21:55.082	338.85
12:21:55.101	338.09
12:21:55.122	337.53

