(time)	1 Mean  (°C)
14:48:13.967	1706.77
14:48:13.987	1707.22
14:48:14.007	1708.12
14:48:14.027	1709.38
14:48:14.047	1711.88
14:48:14.067	1713.60
14:48:14.087	1714.94
14:48:14.108	1717.28
14:48:14.127	1716.40
14:48:14.147	1716.32
14:48:14.167	1720.64
14:48:14.187	1719.32
14:48:14.207	1722.17
14:48:14.227	1723.26
14:48:14.247	1723.88
14:48:14.267	1726.29
14:48:14.288	1728.06
14:48:14.307	1725.80
14:48:14.327	1728.01
14:48:14.347	1727.39
14:48:14.367	1730.64
14:48:14.387	1727.66
14:48:14.407	1732.57
14:48:14.427	1731.46
14:48:14.447	1735.14
14:48:14.467	1732.55
14:48:14.487	1734.86
14:48:14.507	1735.60
14:48:14.527	1737.40
14:48:14.547	1736.36
14:48:14.567	1737.61
14:48:14.587	1738.50
14:48:14.608	1739.17
14:48:14.627	1740.86
14:48:14.647	1742.21
14:48:14.667	1743.61
14:48:14.687	1744.97
14:48:14.707	1746.10
14:48:14.727	1747.74
14:48:14.747	1747.13
14:48:14.767	1747.71
14:48:14.788	1751.77
14:48:14.807	1751.23
14:48:14.827	1751.46
14:48:14.847	1752.24
14:48:14.867	1754.27
14:48:14.887	1757.12
14:48:14.907	1758.80
14:48:14.927	1759.00
14:48:14.947	1759.00
14:48:14.967	1760.83
14:48:14.987	1760.37
14:48:15.007	1760.80
14:48:15.027	1760.15
14:48:15.047	1760.30
14:48:15.067	1763.47
14:48:15.087	1765.01
14:48:15.108	1766.64
14:48:15.127	1764.98
14:48:15.147	1768.25
14:48:15.167	1767.08
14:48:15.187	1768.62
14:48:15.207	1768.34
14:48:15.227	1767.78
14:48:15.247	1770.56
14:48:15.267	1772.11
14:48:15.288	1772.47
14:48:15.307	1774.48
14:48:15.327	1774.00
14:48:15.347	1777.12
14:48:15.367	1775.17
14:48:15.387	1778.80
14:48:15.407	1779.98
14:48:15.427	1779.16
14:48:15.447	1778.86
14:48:15.467	1779.61
14:48:15.487	1783.06
14:48:15.507	1780.95
14:48:15.527	1785.33
14:48:15.547	1783.84
14:48:15.567	1786.10
14:48:15.587	1786.25
14:48:15.608	1789.09
14:48:15.627	1786.70
14:48:15.647	1789.70
14:48:15.667	1790.51
14:48:15.687	1792.66
14:48:15.707	1793.22
14:48:15.727	1793.80
14:48:15.747	1792.80
14:48:15.767	1793.15
14:48:15.788	1796.52
14:48:15.807	1796.07
14:48:15.827	1799.77
14:48:15.847	1799.54
14:48:15.867	1799.85
14:48:15.887	1803.52
14:48:15.907	1800.45
14:48:15.927	1804.43
14:48:15.947	1803.55
14:48:15.967	1804.62
14:48:15.987	1805.85
14:48:16.007	1806.52
14:48:16.027	1804.02
14:48:16.047	1807.34
14:48:16.067	1804.61
14:48:16.087	1810.09
14:48:16.108	1810.65
14:48:16.127	1811.74
14:48:16.147	1810.91
14:48:16.167	1811.35
14:48:16.187	1811.61
14:48:16.207	1812.62
14:48:16.227	1813.46
14:48:16.247	1812.82
14:48:16.267	1815.68
14:48:16.288	1816.27
14:48:16.307	1818.20
14:48:16.327	1816.93
14:48:16.347	1819.89
14:48:16.367	1820.52
14:48:16.387	1818.98
14:48:16.407	1821.59
14:48:16.427	1821.99
14:48:16.447	1823.64
14:48:16.467	1824.46
14:48:16.487	1824.84
14:48:16.507	1825.32
14:48:16.527	1823.62
14:48:16.547	1825.47
14:48:16.567	1829.73
14:48:16.587	1827.77
14:48:16.608	1830.47
14:48:16.627	1829.99
14:48:16.647	1832.44
14:48:16.667	1832.10
14:48:16.687	1832.14
14:48:16.707	1833.69
14:48:16.727	1833.34
14:48:16.747	1834.32
14:48:16.767	1837.44
14:48:16.788	1836.14
14:48:16.807	1836.97
14:48:16.827	1838.33
14:48:16.847	1840.21
14:48:16.867	1840.28
14:48:16.887	1840.26
14:48:16.907	1840.09
14:48:16.927	1843.51
14:48:16.947	1844.10
14:48:16.967	1844.96
14:48:16.987	1844.99
14:48:17.007	1846.96
14:48:17.027	1848.62
14:48:17.047	1848.82
14:48:17.067	1847.83
14:48:17.087	1849.74
14:48:17.108	1849.35
14:48:17.127	1851.86
14:48:17.147	1849.70
14:48:17.167	1851.74
14:48:17.187	1851.39
14:48:17.207	1852.68
14:48:17.227	1854.84
14:48:17.247	1855.24
14:48:17.267	1854.68
14:48:17.288	1856.65
14:48:17.307	1855.72
14:48:17.327	1856.17
14:48:17.347	1855.54
14:48:17.367	1856.57
14:48:17.387	1859.45
14:48:17.407	1858.51
14:48:17.427	1860.12
14:48:17.447	1862.06
14:48:17.467	1860.37
14:48:17.487	1861.45
14:48:17.507	1863.21
14:48:17.527	1865.91
14:48:17.547	1862.37
14:48:17.567	1865.26
14:48:17.587	1864.56
14:48:17.608	1867.52
14:48:17.627	1867.58
14:48:17.647	1870.80
14:48:17.667	1869.30
14:48:17.687	1871.36
14:48:17.707	1868.66
14:48:17.727	1872.43
14:48:17.747	1869.77
14:48:17.767	1871.41
14:48:17.788	1872.06
14:48:17.807	1874.81
14:48:17.827	1873.90
14:48:17.847	1874.22
14:48:17.867	1873.96
14:48:17.887	1875.17
14:48:17.907	1878.16
14:48:17.927	1879.59
14:48:17.947	1879.20
14:48:17.967	1879.38
14:48:17.987	1879.41
14:48:18.007	1879.91
14:48:18.027	1879.20
14:48:18.047	1882.25
14:48:18.067	1882.53
14:48:18.087	1883.68
14:48:18.108	1884.10
14:48:18.127	1886.57
14:48:18.147	1882.23
14:48:18.167	1887.13
14:48:18.187	1887.26
14:48:18.207	1887.69
14:48:18.227	1886.99
14:48:18.247	1887.67
14:48:18.267	1888.28
14:48:18.288	1888.82
14:48:18.307	1889.34
14:48:18.327	1889.96
14:48:18.347	1892.55
14:48:18.367	1891.22
14:48:18.387	1891.42
14:48:18.407	1893.99
14:48:18.427	1893.62
14:48:18.447	1894.47
14:48:18.467	1895.29
14:48:18.487	1896.34
14:48:18.507	1896.39
14:48:18.527	1897.39
14:48:18.547	1898.74
14:48:18.567	1898.34
14:48:18.587	1899.80
14:48:18.608	1900.27
14:48:18.627	1901.28
14:48:18.647	1905.60
14:48:18.667	1904.18
14:48:18.687	1904.09
14:48:18.707	1904.07
14:48:18.727	1904.56
14:48:18.747	1906.87
14:48:18.767	1905.61
14:48:18.788	1906.10
14:48:18.807	1906.72
14:48:18.827	1907.98
14:48:18.847	1907.64
14:48:18.867	1910.75
14:48:18.887	1910.86
14:48:18.907	1911.78
14:48:18.927	1913.60
14:48:18.947	1911.92
14:48:18.967	1914.34
14:48:18.987	1917.16
14:48:19.007	1913.74
14:48:19.027	1915.29
14:48:19.047	1914.17
14:48:19.067	1915.09
14:48:19.087	1916.36
14:48:19.108	1918.02
14:48:19.127	1917.89
14:48:19.147	1918.52
14:48:19.167	1919.05
14:48:19.187	1919.92
14:48:19.207	1920.82
14:48:19.227	1921.29
14:48:19.247	1922.86
14:48:19.267	1921.93
14:48:19.288	1924.80
14:48:19.307	1924.19
14:48:19.327	1925.88
14:48:19.347	1924.18
14:48:19.367	1922.89
14:48:19.387	1925.25
14:48:19.407	1924.34
14:48:19.427	1924.46
14:48:19.447	1924.98
14:48:19.467	1928.15
14:48:19.487	1928.97
14:48:19.507	1929.03
14:48:19.527	1930.69
14:48:19.547	1931.64
14:48:19.567	1930.48
14:48:19.587	1930.93
14:48:19.608	1930.87
14:48:19.627	1931.79
14:48:19.647	1933.10
14:48:19.667	1933.02
14:48:19.687	1935.07
14:48:19.707	1934.80
14:48:19.727	1934.22
14:48:19.747	1932.96
14:48:19.767	1935.08
14:48:19.788	1936.58
14:48:19.807	1938.93
14:48:19.827	1936.88
14:48:19.847	1940.67
14:48:19.867	1937.62
14:48:19.887	1942.05
14:48:19.907	1940.81
14:48:19.927	1942.30
14:48:19.947	1941.80
14:48:19.967	1943.65
14:48:19.987	1943.39
14:48:20.007	1944.00
14:48:20.027	1941.03
14:48:20.047	1944.62
14:48:20.067	1944.83
14:48:20.087	1944.56
14:48:20.108	1947.23
14:48:20.127	1944.91
14:48:20.147	1944.94
14:48:20.167	1945.98
14:48:20.187	1946.54
14:48:20.207	1947.74
14:48:20.227	1948.34
14:48:20.247	1948.80
14:48:20.267	1949.23
14:48:20.288	1952.41
14:48:20.307	1949.99
14:48:20.327	1953.83
14:48:20.347	1951.37
14:48:20.367	1953.62
14:48:20.387	1953.70
14:48:20.407	1954.94
14:48:20.427	1953.13
14:48:20.447	1956.06
14:48:20.467	1955.55
14:48:20.487	1955.87
14:48:20.507	1953.76
14:48:20.527	1956.12
14:48:20.547	1958.30
14:48:20.567	1958.45
14:48:20.587	1960.41
14:48:20.608	1960.96
14:48:20.627	1958.65
14:48:20.647	1959.97
14:48:20.667	1959.79
14:48:20.687	1959.35
14:48:20.707	1960.74
14:48:20.727	1961.72
14:48:20.747	1961.49
14:48:20.767	1962.21
14:48:20.788	1960.98
14:48:20.807	1962.62
14:48:20.827	1965.08
14:48:20.847	1966.48
14:48:20.867	1964.81
14:48:20.887	1967.00
14:48:20.907	1966.36
14:48:20.927	1967.75
14:48:20.947	1966.84
14:48:20.967	1971.38
14:48:20.987	1969.77
14:48:21.007	1971.60
14:48:21.027	1970.84
14:48:21.047	1973.58
14:48:21.067	1972.15
14:48:21.087	1972.16
14:48:21.108	1974.81
14:48:21.127	1972.18
14:48:21.147	1971.97
14:48:21.167	1974.52
14:48:21.187	1973.08
14:48:21.207	1972.85
14:48:21.227	1972.42
14:48:21.247	1975.92
14:48:21.267	1975.12
14:48:21.288	1977.11
14:48:21.307	1978.58
14:48:21.327	1977.23
14:48:21.347	1976.77
14:48:21.367	1978.97
14:48:21.387	1977.33
14:48:21.407	1980.02
14:48:21.427	1979.55
14:48:21.447	1979.29
14:48:21.467	1978.97
14:48:21.487	1981.51
14:48:21.507	1980.56
14:48:21.527	1982.63
14:48:21.547	1982.38
14:48:21.567	1983.15
14:48:21.587	1982.97
14:48:21.608	1983.78
14:48:21.627	1983.36
14:48:21.647	1986.09
14:48:21.667	1985.24
14:48:21.687	1985.98
14:48:21.707	1987.50
14:48:21.727	1987.90
14:48:21.747	1988.25
14:48:21.767	1991.20
14:48:21.788	1989.62
14:48:21.807	1991.04
14:48:21.827	1990.75
14:48:21.847	1991.18
14:48:21.867	1990.49
14:48:21.887	1992.39
14:48:21.907	1992.66
14:48:21.927	1993.14
14:48:21.947	1993.14
14:48:21.967	1993.86
14:48:21.987	1991.97
14:48:22.007	1993.83
14:48:22.027	1993.08
14:48:22.047	1995.83
14:48:22.067	1995.54
14:48:22.087	1997.38
14:48:22.108	1998.73
14:48:22.127	1997.91
14:48:22.147	1995.59
14:48:22.167	1999.37
14:48:22.187	1998.52
14:48:22.207	2001.27
14:48:22.227	1999.22
14:48:22.247	1999.72
14:48:22.267	2001.47
14:48:22.288	1999.73
14:48:22.307	1999.95
14:48:22.327	2002.76
14:48:22.347	2003.51
14:48:22.367	2002.92
14:48:22.387	2003.95
14:48:22.407	2006.71
14:48:22.427	2004.60
14:48:22.447	2006.94
14:48:22.467	2007.81
14:48:22.487	2008.19
14:48:22.507	2006.97
14:48:22.527	2009.54
14:48:22.547	2006.20
14:48:22.567	2011.08
14:48:22.587	2008.15
14:48:22.608	2010.11
14:48:22.627	2008.18
14:48:22.647	2010.25
14:48:22.667	2013.76
14:48:22.687	2011.85
14:48:22.707	2012.58
14:48:22.727	2013.60
14:48:22.747	2013.58
14:48:22.767	2011.31
14:48:22.788	2012.11
14:48:22.807	2012.70
14:48:22.827	2014.85
14:48:22.847	2015.84
14:48:22.867	2014.53
14:48:22.887	2015.68
14:48:22.907	2017.01
14:48:22.927	2016.97
14:48:22.947	2017.44
14:48:22.967	2017.20
14:48:22.987	2016.59
14:48:23.007	2019.75
14:48:23.027	2016.69
14:48:23.047	2020.83
14:48:23.067	2017.41
14:48:23.087	2020.13
14:48:23.108	2019.31
14:48:23.127	2022.40
14:48:23.147	2019.09
14:48:23.167	2021.22
14:48:23.187	2020.04
14:48:23.207	2021.57
14:48:23.227	2020.58
14:48:23.247	2022.33
14:48:23.267	2024.06
14:48:23.288	2022.33
14:48:23.307	2024.89
14:48:23.327	2024.80
14:48:23.347	2025.00
14:48:23.367	2026.15
14:48:23.387	2026.77
14:48:23.407	2024.92
14:48:23.427	2025.57
14:48:23.447	2026.76
14:48:23.467	2027.02
14:48:23.487	2029.03
14:48:23.507	2026.55
14:48:23.527	2028.66
14:48:23.547	2030.22
14:48:23.567	2030.66
14:48:23.587	2029.57
14:48:23.608	2030.56
14:48:23.627	2030.90
14:48:23.647	2031.14
14:48:23.667	2032.58
14:48:23.687	2034.00
14:48:23.707	2033.47
14:48:23.727	2034.62
14:48:23.747	2034.60
14:48:23.767	2034.08
14:48:23.788	2035.75
14:48:23.807	2034.86
14:48:23.827	2034.81
14:48:23.847	2036.30
14:48:23.867	2035.84
14:48:23.887	2037.89
14:48:23.907	2037.52
14:48:23.927	2037.31
14:48:23.947	2037.61
14:48:23.967	2036.22
14:48:23.987	2038.11
14:48:24.007	2037.43
14:48:24.027	2037.85
14:48:24.047	2039.37
14:48:24.067	2039.71
14:48:24.087	2040.00
14:48:24.108	2038.14
14:48:24.127	2040.26
14:48:24.147	2039.77
14:48:24.167	2040.30
14:48:24.187	2041.20
14:48:24.207	2040.08
14:48:24.227	2040.70
14:48:24.247	2041.89
14:48:24.267	2042.52
14:48:24.288	2043.58
14:48:24.307	2044.66
14:48:24.327	2043.94
14:48:24.347	2042.99
14:48:24.367	2045.34
14:48:24.387	2044.36
14:48:24.407	2045.15
14:48:24.427	2045.76
14:48:24.447	2046.51
14:48:24.467	2045.04
14:48:24.487	2046.29
14:48:24.507	2046.03
14:48:24.527	2048.52
14:48:24.547	2047.49
14:48:24.567	2049.02
14:48:24.587	2048.30
14:48:24.608	2050.29
14:48:24.627	2049.66
14:48:24.647	2050.39
14:48:24.667	2049.52
14:48:24.687	2052.42
14:48:24.707	2048.93
14:48:24.727	2049.72
14:48:24.747	2049.34
14:48:24.767	2051.52
14:48:24.788	2052.86
14:48:24.807	2052.04
14:48:24.827	2052.18
14:48:24.847	2053.16
14:48:24.867	2053.96
14:48:24.887	2053.61
14:48:24.907	2052.81
14:48:24.927	2050.72
14:48:24.947	2051.68
14:48:24.967	2055.69
14:48:24.987	2054.95
14:48:25.007	2054.83
14:48:25.027	2055.98
14:48:25.047	2054.62
14:48:25.067	2055.67
14:48:25.087	2055.07
14:48:25.108	2054.62
14:48:25.127	2057.61
14:48:25.147	2057.48
14:48:25.167	2059.37
14:48:25.187	2055.52
14:48:25.207	2053.27
14:48:25.227	2049.97
14:48:25.247	2049.79
14:48:25.267	2047.00
14:48:25.288	2044.37
14:48:25.307	2044.10
14:48:25.327	2045.77
14:48:25.347	2041.32
14:48:25.367	2035.96
14:48:25.387	2027.15
14:48:25.407	2016.47
14:48:25.427	1996.44
14:48:25.447	1973.81
14:48:25.467	1943.82
14:48:25.487	1916.85
14:48:25.507	1888.32
14:48:25.527	1861.39
14:48:25.547	1834.15
14:48:25.567	1809.22
14:48:25.587	1784.99
14:48:25.608	1763.54
14:48:25.627	1741.86
14:48:25.647	1722.91
14:48:25.667	1703.46
14:48:25.687	1687.34
14:48:25.707	1669.12
14:48:25.727	1654.50
14:48:25.747	1637.35
14:48:25.767	1623.51
14:48:25.788	1608.56
14:48:25.807	1595.77
14:48:25.827	1581.13
14:48:25.847	1569.49
14:48:25.867	1556.37
14:48:25.887	1544.94
14:48:25.907	1532.44
14:48:25.927	1520.84
14:48:25.947	1509.89
14:48:25.967	1498.96
14:48:25.987	1489.17
14:48:26.007	1478.31
14:48:26.027	1468.02
14:48:26.047	1458.19
14:48:26.067	1447.73
14:48:26.087	1440.08
14:48:26.108	1429.77
14:48:26.127	1421.99
14:48:26.147	1411.34
14:48:26.167	1405.20
14:48:26.187	1394.16
14:48:26.207	1388.14
14:48:26.227	1376.25
14:48:26.247	1372.23
14:48:26.267	1361.48
14:48:26.288	1356.85
14:48:26.307	1345.92
14:48:26.327	1340.44
14:48:26.347	1332.01
14:48:26.367	1326.02
14:48:26.387	1318.15
14:48:26.407	1311.59
14:48:26.427	1304.58
14:48:26.447	1297.19
