Trigger Time:	2021-06-10	11:44:11.179
Number of processed measurements:	3
TsLaserEnergy:	4.461327075958252

Measurement time:	2021-06-10	11:44:11.179
Rad. Pos [mm]	ne [m-3]	Te [eV]	dne [m-3]	dTe [eV]
-19.742307662963867	7.182335957830468e+18	0.3946114132446019	7.173905177546588e+17	0.0504230946648236
-18.069231033325195	2.1125347913018376e+19	0.33658028984100985	1.293629031270318e+18	0.02299878292057273
-16.396154403686523	2.995697055396633e+19	0.3527377344108531	1.2973866122582426e+18	0.0164158527903507
-14.723076820373535	4.050322880187282e+19	0.44820550105223256	1.6546649442447524e+18	0.020147455677099885
-13.050000190734863	4.552024758285658e+19	0.43732705299367175	1.7084397214970675e+18	0.01803785512627546
-11.376922607421875	6.934018183620513e+19	0.4302314185051679	2.4346013183844024e+18	0.016034136293722766
-9.703845977783203	9.483965968340012e+19	0.4763877949480048	2.4302755647628247e+18	0.012883535904555647
-8.030769348144531	1.1397284206046976e+20	0.5201723039177176	2.9827754847958467e+18	0.014723101705428232
-6.357692241668701	1.280899732267881e+20	0.5550792321803855	3.14739519034019e+18	0.014610416519801935
-4.684615612030029	1.3643784373686344e+20	0.6459547377753363	3.3104744800940196e+18	0.01820468693656007
-3.011538505554199	1.470918035467571e+20	0.6388455492973945	3.682206442183459e+18	0.017933960116277
-1.3384615182876587	1.4082643444796857e+20	0.7455154865129275	3.405604775885013e+18	0.02085408721852517
0.3346153795719147	1.500465871147772e+20	0.8391065096882091	3.2818731589985894e+18	0.02061083521221151
2.007692337036133	1.320829948385915e+20	0.844429597004419	3.207874102303916e+18	0.023001145288151472
3.680769205093384	1.4357102657713e+20	0.870355474372815	3.714989480877228e+18	0.025927309411922905
5.353846073150635	1.448367315864676e+20	0.7950875893118783	3.3261832027200553e+18	0.020840202951442857
7.026923179626465	1.5999605903842922e+20	0.7767788119720569	3.750516350838112e+18	0.019906220633500192
8.699999809265137	1.45190589612658e+20	0.6931527141029233	3.669350677353595e+18	0.019493488292738136
10.373077392578125	1.4963667158775628e+20	0.5929093445044149	3.8554449445000315e+18	0.016315329889889662
12.046154022216797	1.4756901798149095e+20	0.5256583618212165	3.6061108916925235e+18	0.01354494462073026
13.719230651855469	1.177748477162029e+20	0.5626236005334941	3.4651515768662917e+18	0.018031671874955437
15.39230728149414	8.431960279758353e+19	0.5143200866031241	2.827398548872495e+18	0.018440598459196565
17.065383911132812	4.94450686874123e+19	0.3869899162373109	2.1407479023292908e+18	0.01856649348999769
18.738462448120117	1.991869107613886e+19	0.459785973153019	1.170476994450686e+18	0.031704180563132636
20.41153907775879	1.0439864005244748e+19	0.2501444418935486	1.0488012581497733e+18	0.02812981756836142
22.08461570739746	5.667127570894684e+18	0.44714687800217656	7.374872538481951e+17	0.0771481632541908
23.757692337036133	8.146972143494627e+18	0.1327940215098312	1.0323817699758572e+18	0.01743931135609031

Measurement time:	2021-06-10	11:44:14.179
Rad. Pos [mm]	ne [m-3]	Te [eV]	dne [m-3]	dTe [eV]
-19.742307662963867	8.10831001612714e+18	0.2116492562842137	9.495231921819484e+17	0.02860118679702377
-18.069231033325195	1.350026226218251e+19	0.3369637547921905	9.228139244394906e+17	0.026898734121447092
-16.396154403686523	2.692160597776977e+19	0.27193871232976025	1.6551751176400404e+18	0.018170614133312578
-14.723076820373535	3.825755986502405e+19	0.3282804681033825	1.727600086000599e+18	0.015892120688430208
-13.050000190734863	4.430524325369899e+19	0.3605630656700182	1.6786392455325942e+18	0.014752844341849161
-11.376922607421875	6.020095762324731e+19	0.40725127484127566	2.1469964269099418e+18	0.015810157626742812
-9.703845977783203	9.051581701303147e+19	0.4487107502120829	2.600447254271623e+18	0.013563517065520865
-8.030769348144531	1.0717520378072138e+20	0.5200091316341572	2.8386473774583644e+18	0.014851495248791292
-6.357692241668701	1.1807116170184203e+20	0.6083773508793677	2.9716140673843855e+18	0.017026513464040046
-4.684615612030029	1.3604916197839811e+20	0.6800019558508001	2.6896924140749455e+18	0.015225327942410981
-3.011538505554199	1.4444127683637517e+20	0.7359673463819949	3.0603790154842767e+18	0.01759154918053762
-1.3384615182876587	1.3814994167098507e+20	0.7855914061404576	3.314055864343593e+18	0.022217247686958954
0.3346153795719147	1.3457549973782947e+20	0.8901032335912935	3.0808840827085783e+18	0.023720520252123983
2.007692337036133	1.2897545831914773e+20	0.8563781648005055	3.185555390649598e+18	0.024412023312592773
3.680769205093384	1.3779077960070228e+20	0.8012800682363193	3.8415825767749386e+18	0.025254841437067237
5.353846073150635	1.3445457984705318e+20	0.7831183678176007	3.4720782252433736e+18	0.023011315822636682
7.026923179626465	1.5791685616202573e+20	0.7813662726472264	3.5404543794736005e+18	0.01966707440691116
8.699999809265137	1.4949973401158654e+20	0.7124924014251108	3.2687612079594537e+18	0.017789235477939237
10.373077392578125	1.3771676927401342e+20	0.5980378755972349	3.510038314436526e+18	0.016569144477816062
12.046154022216797	1.3381934360117536e+20	0.5488550062628267	3.32026068333704e+18	0.014669335782482184
13.719230651855469	1.1799058069366558e+20	0.5558191751216338	2.919045591826694e+18	0.014884410819681641
15.39230728149414	8.603026696854254e+19	0.4205077622788653	2.5800120060356854e+18	0.013374499925984249
17.065383911132812	5.64445948942064e+19	0.43112380348833823	2.5163324157235036e+18	0.021346073587929417
18.738462448120117	3.4072897774545797e+19	0.5102101620201149	1.6770244752682516e+18	0.029090474218196383
20.41153907775879	1.727388622426787e+19	0.35050862755862405	1.2425461333607055e+18	0.028455151132921925
22.08461570739746	1.2570427268804903e+19	0.22663071074367475	1.4347323821197885e+18	0.030667386092048575

Measurement time:	2021-06-10	11:44:17.179
Rad. Pos [mm]	ne [m-3]	Te [eV]	dne [m-3]	dTe [eV]
-19.742307662963867	3.349548649444016e+18	0.505000226312159	4.4655843564375245e+17	0.09527095141974998
-18.069231033325195	1.4273528998788071e+19	0.3784442469144773	9.336780613945917e+17	0.02806344184664795
-16.396154403686523	2.5435017878504997e+19	0.37163393197149214	1.3541587956468285e+18	0.021955665271380362
-14.723076820373535	3.703235646600721e+19	0.3583242773967621	1.295568294903808e+18	0.013757619472300088
-13.050000190734863	4.598619862047549e+19	0.3832793502716685	1.7295473210933903e+18	0.01535303950025638
-11.376922607421875	5.913567159342072e+19	0.41694491866239425	1.8990098256022733e+18	0.014729025272798832
