  1078.0  	    1.69   
  1080.3  	    1.64   
  1082.3  	    1.67   
  1085.3  	    1.65   
  1088.9  	    1.71   
  1090.9  	    1.65   
  1093.6  	    1.66   
  1095.2  	    1.68   
  1096.8  	    1.71   
  1103.7  	    1.91   
  1104.6  	    1.82   
  1105.6  	    1.85   
  1107.1  	    1.87   
  1106.4  	    1.94   
  1107.4  	    1.94   
  1108.4  	    1.95   
  1109.3  	    1.96   
  1084.7  	    1.34   
  1108.5  	    1.94   
  1109.3  	    1.80   
  1101.5  	    1.41   
  1077.6  	    1.66   
  1035.2  	    1.88   
   975.3  	    0.97   
   935.5  	    1.02   
   911.7  	    0.97   
   896.1  	    1.02   
   873.7  	    0.93   
   896.7  	   38.48   
   830.2  	    1.10   
   819.6  	    1.15   
   801.6  	    1.14   
   791.2  	    1.12   
   784.9  	    1.20   
   764.0  	   32.07   
   744.3  	    1.41   
   732.1  	    1.45   
   719.8  	    1.45   
   708.0  	    1.52   
   691.5  	   27.93   
   662.8  	    1.73   
   643.8  	    1.79   
   614.9  	   25.88   
   560.3  	   17.60   
  1123.2  	   51.09   
  1097.0  	    4.33   
  1100.4  	    4.46   
  1108.4  	    4.53   
  1112.2  	    4.57   
  1119.1  	    4.77   
  1121.8  	    5.32   
  1125.2  	    5.06   
  1131.1  	    5.57   
  1133.9  	    5.55   
  1140.0  	    5.62   
  1142.4  	    5.74   
  1145.8  	    5.67   
  1151.1  	    6.00   
  1154.2  	    5.91   
  1156.8  	    5.94   
  1162.6  	    6.00   
  1165.5  	    6.25   
  1170.5  	    6.11   
  1173.4  	    6.20   
  1176.0  	    6.13   
  1181.6  	    6.32   
  1184.5  	    6.44   
  1190.5  	    5.97   
  1192.6  	    6.28   
  1196.0  	    6.10   
  1220.8  	    5.64   
  1224.7  	    5.52   
  1227.5  	    5.52   
  1230.9  	    5.44   
  1234.3  	    5.84   
  1237.3  	    5.61   
  1240.0  	    5.73   
  1242.7  	    5.65   
  1245.2  	    5.62   
  1248.7  	    5.31   
  1251.5  	    5.47   
  1253.2  	    5.70   
  1255.9  	    5.77   
  1258.9  	    5.60   
  1261.3  	    5.65   
  1263.8  	    5.64   
  1266.1  	    5.62   
  1268.0  	    5.67   
  1271.3  	    5.42   
  1273.5  	    5.66   
  1275.3  	    5.74   
  1277.9  	    5.63   
  1279.7  	    5.58   
  1281.4  	    5.65   
  1284.7  	    5.57   
  1286.8  	    5.50   
  1289.3  	    5.67   
  1290.7  	    5.78   
  1293.2  	    5.52   
  1295.7  	    5.38   
  1296.7  	    6.19   
  1299.8  	    5.46   
  1301.5  	    5.75   
  1304.0  	    5.51   
  1305.9  	    5.65   
  1307.1  	    5.88   
  1309.6  	    5.83   
  1311.2  	    5.93   
  1312.8  	    5.76   
  1314.9  	    5.74   
  1316.8  	    5.65   
  1317.7  	    6.18   
  1320.0  	    5.62   
  1320.8  	    6.16   
  1322.4  	    5.99   
  1324.2  	    6.06   
  1326.1  	    6.10   
  1327.3  	    6.09   
  1328.9  	    6.12   
  1330.2  	    6.36   
  1332.2  	    6.09   
  1333.8  	    6.10   
  1334.7  	    6.30   
  1336.4  	    6.35   
  1338.2  	    6.21   
  1339.1  	    6.33   
  1341.3  	    6.27   
  1343.0  	    6.36   
  1344.1  	    6.24   
  1345.5  	    6.35   
  1347.2  	    6.32   
  1349.5  	    6.01   
  1350.5  	    6.31   
  1351.2  	    6.11   
  1352.3  	    6.25   
  1354.2  	    6.25   
  1356.1  	    6.03   
  1357.1  	    6.02   
  1357.9  	    6.26   
  1366.8  	    6.37   
  1368.8  	    6.19   
  1369.4  	    6.46   
  1370.8  	    6.34   
  1372.7  	    6.30   
  1373.9  	    5.81   
  1374.4  	    5.97   
  1375.9  	    6.26   
  1376.0  	    6.04   
  1376.8  	    6.04   
  1378.6  	    5.70   
  1379.6  	    5.78   
  1381.2  	    5.93   
  1381.8  	    5.57   
  1383.3  	    5.95   
  1385.0  	    5.88   
  1385.1  	    5.82   
  1386.8  	    6.05   
  1387.3  	    5.93   
  1388.3  	    6.08   
  1389.2  	    5.67   
  1390.4  	    5.87   
  1390.4  	    5.97   
  1392.0  	    6.19   
  1391.7  	    6.03   
  1395.0  	    6.11   
  1394.8  	    5.94   
  1396.2  	    6.01   
  1397.5  	    5.84   
  1399.3  	    5.69   
  1398.8  	    5.97   
  1400.4  	    5.85   
  1400.4  	    5.66   
  1403.8  	    5.51   
  1402.4  	    5.96   
  1405.0  	    5.96   
  1405.8  	    5.48   
  1405.6  	    5.82   
  1406.2  	    5.94   
  1406.1  	    5.99   
  1407.9  	    5.68   
  1409.0  	    5.64   
  1410.1  	    5.90   
  1411.6  	    5.56   
  1413.2  	    6.03   
  1414.3  	    5.65   
  1414.1  	    6.04   
  1416.2  	    5.74   
  1416.1  	    5.65   
  1417.8  	    5.91   
  1418.0  	    5.78   
  1419.1  	    5.85   
  1419.2  	    5.88   
  1419.7  	    5.88   
  1420.7  	    5.82   
  1422.0  	    6.04   
  1422.3  	    5.68   
  1423.9  	    5.88   
  1424.4  	    5.72   
  1425.9  	    5.66   
  1426.3  	    5.99   
  1427.5  	    5.69   
  1428.3  	    5.63   
  1429.2  	    5.87   
  1429.9  	    5.93   
  1430.3  	    5.83   
  1431.0  	    6.18   
  1431.0  	    5.86   
  1432.9  	    5.88   
  1432.9  	    6.11   
  1434.9  	    5.77   
  1434.9  	    6.04   
  1435.8  	    5.75   
  1436.6  	    5.89   
  1437.0  	    5.75   
  1438.3  	    5.74   
  1438.0  	    6.01   
  1435.7  	    5.86   
  1413.3  	    5.28   
  1393.7  	    4.69   
  1343.3  	    3.61   
  1224.2  	    1.82   
  1079.7  	    1.53   
  1021.6  	    1.94   
   977.4  	   45.23   
   871.9  	    0.75   
   867.5  	   38.68   
   781.7  	    0.96   
   733.0  	   32.87   
   639.1  	   29.21   
  1186.7  	    1.75   
  1189.8  	    1.77   
  1192.8  	    1.76   
  1197.6  	    1.80   
  1204.2  	    1.87   
  1202.5  	    1.85   
  1208.8  	    1.92   
  1208.1  	    1.79   
  1217.6  	    1.98   
  1223.5  	    2.06   
  1225.6  	    2.05   
  1227.3  	    2.07   
  1231.2  	    2.05   
  1236.9  	    2.15   
  1239.5  	    2.17   
  1243.9  	    2.26   
  1248.6  	    2.24   
  1250.4  	    2.24   
  1255.7  	    2.33   
  1258.2  	    2.37   
  1260.5  	    2.36   
  1264.3  	    2.39   
  1269.9  	    2.49   
  1274.9  	    2.54   
  1275.7  	    2.54   
  1278.0  	    2.56   
  1281.2  	    2.57   
  1281.5  	    2.56   
  1287.2  	    2.64   
  1290.3  	    2.73   
  1294.5  	    2.77   
  1295.0  	    2.77   
  1301.3  	    2.87   
  1301.3  	    2.81   
  1304.4  	    2.86   
  1307.6  	    2.93   
  1312.8  	    2.98   
  1313.3  	    2.97   
  1315.7  	    3.05   
  1317.3  	    3.01   
  1318.8  	    3.11   
  1320.4  	    3.08   
  1323.4  	    3.15   
  1328.9  	    3.19   
  1328.8  	    3.21   
  1333.2  	    3.26   
  1335.6  	    3.29   
  1337.8  	    3.34   
  1339.2  	    3.32   
  1342.8  	    3.41   
  1352.5  	    3.56   
  1351.7  	    3.49   
  1351.9  	    3.40   
  1356.7  	    3.51   
  1357.7  	    3.51   
  1363.7  	    3.72   
  1360.9  	    3.58   
  1364.5  	    3.73   
  1367.9  	    3.75   
  1372.4  	    3.93   
  1371.0  	    3.76   
  1370.6  	    3.67   
  1377.0  	    3.90   
  1376.3  	    3.88   
  1380.5  	    3.85   
  1381.7  	    3.99   
  1381.4  	    3.88   
  1383.3  	    3.90   
  1387.2  	    4.10   
  1387.8  	    4.13   
  1386.8  	    3.92   
  1394.3  	    4.15   
  1392.7  	    4.10   
  1396.7  	    4.29   
  1394.9  	    4.18   
  1395.3  	    4.06   
  1400.6  	    4.33   
  1397.1  	    4.09   
  1402.1  	    4.26   
  1404.9  	    4.37   
  1404.3  	    4.23   
  1407.7  	    4.42   
  1407.0  	    4.29   
  1411.0  	    4.51   
  1412.4  	    4.46   
  1412.3  	    4.50   
  1415.8  	    4.58   
  1415.6  	    4.52   
  1416.9  	    4.44   
  1421.2  	    4.63   
  1420.0  	    4.58   
  1420.9  	    4.58   
  1423.6  	    4.67   
  1424.7  	    4.76   
  1425.6  	    4.66   
  1425.4  	    4.70   
  1428.9  	    4.77   
  1426.5  	    4.62   
  1433.9  	    4.95   
  1433.7  	    4.85   
  1436.2  	    4.87   
  1436.4  	    4.92   
  1438.3  	    4.92   
  1441.7  	    5.09   
  1440.0  	    4.97   
  1441.5  	    5.00   
  1444.6  	    5.02   
  1442.9  	    5.11   
  1448.5  	    5.08   
  1447.5  	    5.11   
  1449.1  	    5.22   
  1452.2  	    5.22   
  1453.0  	    5.21   
  1457.7  	    5.32   
  1451.7  	    5.21   
  1455.9  	    5.23   
  1453.9  	    5.23   
  1456.8  	    5.22   
  1460.7  	    5.39   
  1461.4  	    5.39   
  1460.4  	    5.37   
  1458.7  	    5.26   
  1460.1  	    5.34   
  1465.2  	    5.46   
  1464.5  	    5.38   
  1470.2  	    5.60   
  1469.9  	    5.60   
  1469.9  	    5.46   
  1471.8  	    5.47   
  1470.6  	    5.57   
  1474.0  	    5.62   
  1474.3  	    5.60   
  1472.6  	    5.49   
  1477.2  	    5.77   
  1473.9  	    5.59   
  1476.9  	    5.74   
  1468.3  	    5.60   
  1460.2  	    5.48   
  1429.4  	    5.30   
  1351.0  	    3.86   
  1291.0  	    2.84   
  1200.6  	    1.90   
  1170.7  	    1.70   
  1133.0  	    1.35   
  1109.3  	    1.12   
  1064.5  	    0.97   
  1038.2  	    0.82   
  1015.4  	    0.78   
   996.3  	    0.65   
   973.2  	    0.65   
   942.5  	    0.64   
   927.5  	    0.63   
   912.7  	    0.65   
   894.8  	    0.62   
   880.7  	    0.54   
   953.7  	   49.23   
   845.3  	    0.65   
   834.3  	    0.73   
   822.6  	    0.67   
   810.7  	    0.66   
   789.7  	    0.73   
   868.8  	   58.27   
   752.2  	    0.96   
   735.9  	    1.02   
   720.1  	    1.05   
   737.2  	   36.72   
   659.7  	    1.44   
   656.8  	   33.37   
  1244.3  	  140.85   
  1167.4  	   35.24   
  1170.4  	   71.48   
  1207.1  	   72.37   
  1226.4  	   81.69   
  1231.4  	   83.33   
  1669.8  	   68.84   
  1596.7  	   46.89   
  1583.0  	   49.70   
  1568.8  	   49.94   
  1556.4  	   51.88   
  1542.1  	   52.75   
  1528.8  	   53.75   
  1514.2  	   54.74   
  1495.3  	   58.40   
  1477.8  	   61.82   
  1455.2  	   64.25   
  1427.5  	   66.94   
  1405.6  	   68.62   
  1382.9  	   71.29   
  1357.4  	   72.16   
  1330.5  	   72.93   
  1305.0  	   74.37   
  1281.1  	   74.54   
  1255.9  	   76.12   
  1232.9  	   76.49   
  1206.7  	   76.24   
  1184.1  	   76.59   
  1159.7  	   76.11   
  1139.1  	   74.65   
  1668.0  	   95.55   
  1621.4  	   67.46   
  1610.3  	   70.39   
  1607.3  	   71.46   
  1603.1  	   73.00   
  1584.9  	   73.38   
  1582.3  	   76.76   
  1569.5  	   79.57   
  1556.8  	   83.39   
  1551.9  	   89.86   
  1548.9  	   88.12   
  1548.4  	   87.34   
  1544.3  	   87.65   
  1557.3  	   84.94   
  1547.3  	   91.48   
  1538.1  	   92.60   
  1535.9  	   98.26   
  1552.5  	   86.17   
  1509.9  	  114.85   
  1503.0  	  119.78   
  1491.3  	  125.26   
  1486.3  	  130.98   
  1441.6  	  137.87   
  1418.3  	  138.43   
  1399.4  	  149.74   
  1368.7  	  163.08   
  1456.4  	   18.21   
  1457.0  	   13.68   
  1356.6  	   54.23   
  1307.7  	   63.84   
  1263.7  	   70.54   
  1228.6  	   75.36   
  1221.7  	   85.87   
  1318.6  	   47.37   
  1248.6  	   94.82   
  1225.7  	   91.11   
  1245.3  	   93.08   
  1225.7  	   90.83   
  1198.9  	   87.90   
  1145.6  	   80.17   
  1128.8  	   75.94   
  1114.9  	   73.18   
  1153.6  	   78.16   
  1595.5  	   94.29   
  1678.8  	   90.40   
  1568.0  	  100.98   
  1514.3  	  109.22   
  1496.7  	  106.53   
  1436.2  	   98.55   
  1415.0  	   97.81   
  1407.7  	   98.86   
  1300.2  	   96.06   
  1301.1  	   94.37   
  1282.2  	   90.72   
  1261.3  	   86.45   
  1258.6  	   88.28   
  1213.7  	   82.64   
  1413.6  	  127.03   
  2081.4  	  161.76   
  2295.0  	   25.70   
  2298.1  	   25.31   
  2301.4  	   26.11   
  2305.8  	   25.84   
  2306.9  	   26.20   
  2312.9  	   25.67   
  2313.7  	   26.90   
  2319.8  	   26.13   
  2325.3  	   26.08   
  2328.2  	   26.35   
  2334.0  	   26.25   
  2335.4  	   26.06   
  2339.3  	   26.52   
  2346.5  	   26.00   
  2347.3  	   26.37   
  2352.9  	   27.32   
  2355.8  	   27.08   
  2358.5  	   26.91   
  2363.3  	   27.74   
  2363.7  	   26.39   
  2369.6  	   27.09   
  2376.6  	   27.03   
  2375.6  	   26.78   
  2379.7  	   26.71   
  2382.0  	   28.06   
  2383.1  	   28.26   
  2388.2  	   27.64   
  2391.6  	   27.39   
  2392.9  	   27.57   
  2398.0  	   27.36   
  2400.8  	   28.17   
  2405.0  	   27.93   
  2402.8  	   29.35   
  2411.4  	   28.01   
  2410.9  	   28.12   
  2416.6  	   28.37   
  2419.0  	   28.31   
  2420.3  	   27.73   
  2423.8  	   28.00   
  2426.7  	   27.91   
  2429.4  	   27.80   
  2431.3  	   27.99   
  2430.8  	   28.66   
  2432.5  	   29.23   
  2438.2  	   28.28   
  2437.7  	   29.13   
  2439.0  	   28.65   
  2441.9  	   28.32   
  2446.7  	   28.33   
  2447.2  	   28.60   
  2449.7  	   28.64   
  2452.5  	   29.11   
  2455.8  	   27.84   
  2457.5  	   28.48   
  2459.1  	   28.85   
  2455.8  	   29.45   
  2461.4  	   28.88   
  2460.3  	   28.82   
  2466.2  	   28.57   
  2468.3  	   28.80   
  2465.9  	   29.18   
  2471.2  	   29.87   
  2475.0  	   28.83   
  2475.1  	   29.21   
  2477.4  	   28.79   
  2477.5  	   28.77   
  2480.6  	   29.10   
  2483.2  	   28.78   
  2483.2  	   28.78   
  2486.6  	   28.98   
  2487.2  	   29.89   
  2491.0  	   29.09   
  2490.7  	   29.73   
  2493.0  	   29.76   
  2495.7  	   29.68   
  2497.4  	   29.67   
  2496.9  	   29.54   
  2499.7  	   30.02   
  2501.1  	   29.37   
  2499.1  	   29.83   
  2500.9  	   29.53   
  2505.0  	   29.78   
  2503.1  	   30.12   
  2507.0  	   29.90   
  2509.6  	   29.16   
  2508.2  	   30.40   
  2511.0  	   29.47   
  2511.9  	   29.56   
  2514.0  	   29.83   
  2514.3  	   29.86   
  2517.9  	   29.84   
  2517.5  	   30.42   
  2520.5  	   29.72   
  2520.3  	   30.11   
  2520.2  	   30.21   
  2522.9  	   30.81   
  2527.5  	   29.53   
  2525.2  	   29.21   
  2529.6  	   29.78   
  2529.4  	   30.23   
  2530.8  	   29.40   
  2529.7  	   30.52   
  2532.6  	   30.58   
  2532.5  	   29.19   
  2534.3  	   29.93   
  2534.8  	   29.88   
  2537.1  	   30.10   
  2540.9  	   30.40   
  2539.0  	   30.59   
  2538.1  	   30.72   
  2541.4  	   30.77   
  2542.7  	   30.04   
  2541.0  	   30.59   
  2540.7  	   31.42   
  2541.6  	   30.35   
  2543.8  	   29.59   
  2546.9  	   30.85   
  2548.5  	   29.70   
  2553.4  	   29.94   
  2554.0  	   30.70   
  2553.6  	   30.77   
  2557.4  	   30.34   
  2541.9  	   30.12   
  2527.6  	   30.42   
  2479.0  	   29.22   
  2265.3  	   24.77   
  2137.9  	   21.39   
  2045.0  	   19.12   
  1915.6  	   17.87   
  1790.0  	   13.83   
  1739.6  	   12.46   
  1693.5  	   11.14   
  1649.2  	   10.00   
  1575.7  	    8.32   
  1535.0  	    7.45   
  1508.9  	    6.86   
  1481.4  	    6.33   
  1454.0  	    5.73   
  1422.4  	    5.01   
  1374.1  	    4.26   
  1349.7  	    3.82   
  1327.0  	    3.45   
  1305.6  	    3.14   
  1290.9  	    3.02   
  1273.1  	    2.84   
  1253.2  	    2.46   
  1215.4  	    2.09   
  1201.7  	    2.01   
  1183.1  	    1.67   
  1169.6  	    1.54   
  1155.0  	    1.42   
  1141.5  	    1.41   
  1129.4  	    1.32   
  1113.1  	    1.11   
  1089.3  	    1.04   
  1072.3  	    0.88   
  1060.4  	    0.89   
  1048.4  	    0.83   
  1038.2  	    0.73   
  1026.9  	    0.74   
  1014.8  	    0.69   
  1003.3  	    0.67   
   994.2  	    0.69   
   974.3  	    0.63   
   960.1  	    0.63   
   951.9  	    0.58   
   942.2  	    0.60   
   932.2  	    0.55   
   925.0  	    0.54   
   915.1  	    0.54   
   903.3  	    0.52   
   895.2  	    0.52   
  2092.0  	 1384.79   
   873.4  	    0.53   
   859.0  	    0.53   
   853.1  	    0.54   
   845.6  	    0.52   
   833.4  	    0.56   
   827.1  	    0.54   
   819.7  	    0.53   
   808.6  	    0.52   
   909.9  	   50.48   
   784.1  	    0.71   
   774.1  	    0.71   
   763.1  	    0.76   
   752.9  	    0.77   
   744.1  	    0.79   
   733.6  	    0.87   
   782.2  	   42.20   
   698.8  	    1.15   
   683.0  	    1.24   
   668.5  	    1.28   
   699.3  	   38.02   
   610.4  	    1.77   
   599.8  	   36.06   
  1691.0  	   10.77   
  1696.3  	   10.95   
  1700.3  	   11.11   
  1700.7  	   10.96   
  1710.5  	   11.37   
  1714.5  	   11.28   
  1722.6  	   11.71   
  1725.6  	   11.68   
  1732.5  	   11.94   
  1741.2  	   12.29   
  1745.5  	   12.28   
  1757.1  	   12.81   
  1756.9  	   12.66   
  1757.5  	   12.71   
  1767.9  	   12.88   
  1765.9  	   12.96   
  1776.6  	   13.22   
  1775.2  	   13.08   
  1784.0  	   13.40   
  1787.2  	   13.65   
  1793.9  	   13.76   
  1797.2  	   13.81   
  1799.2  	   13.91   
  1803.5  	   14.05   
  1806.8  	   14.13   
  1812.0  	   14.33   
  1813.2  	   14.34   
  1817.4  	   14.40   
  1817.7  	   14.53   
  1823.0  	   14.59   
  1827.6  	   14.84   
  1830.4  	   14.85   
  1873.7  	   15.03   
  1837.1  	   15.11   
  1842.0  	   15.29   
  1844.8  	   15.40   
  1888.1  	   15.77   
  1892.9  	   15.77   
  1857.1  	   15.83   
  1857.6  	   15.75   
  1861.2  	   15.84   
  1904.2  	   16.02   
  1867.5  	   16.07   
  1911.6  	   16.19   
  1873.9  	   16.22   
  1910.2  	   16.05   
  1878.4  	   16.42   
  1921.7  	   16.69   
  1919.9  	   16.15   
  1923.4  	   16.61   
  1925.0  	   16.54   
  1926.3  	   17.09   
  1929.0  	   16.40   
  1932.0  	   16.53   
  1933.5  	   16.54   
  1935.7  	   16.94   
  1940.7  	   16.90   
  1942.1  	   17.00   
  1943.9  	   16.71   
  1948.0  	   16.89   
  1950.4  	   16.99   
  1952.7  	   16.96   
  1954.4  	   17.60   
  1957.6  	   17.18   
  1959.9  	   16.78   
  1961.3  	   17.53   
  1964.4  	   17.50   
  1967.6  	   17.13   
  1970.6  	   17.42   
  1973.3  	   17.21   
  1976.2  	   17.41   
  1977.6  	   17.02   
  1980.6  	   17.27   
  1984.5  	   17.26   
  1985.5  	   17.47   
  1988.9  	   17.56   
  1991.1  	   17.61   
  1992.6  	   17.32   
  1997.1  	   17.88   
  1997.5  	   17.69   
  1999.0  	   17.81   
  2009.0  	   18.33   
  2013.1  	   17.53   
  2013.5  	   18.09   
  2016.0  	   17.97   
  2015.5  	   18.36   
  2015.9  	   18.79   
  2021.8  	   18.19   
  2022.8  	   18.63   
  2022.2  	   18.80   
  2023.1  	   18.41   
  2027.0  	   18.08   
  2029.1  	   17.88   
  2030.2  	   18.19   
  2030.6  	   18.44   
  2035.1  	   18.54   
  2034.7  	   18.72   
  2039.4  	   18.62   
  2039.7  	   18.70   
  2042.3  	   19.24   
  2046.1  	   18.69   
  2046.6  	   18.80   
  2047.1  	   18.78   
  2049.5  	   18.95   
  2051.2  	   18.61   
  2053.7  	   18.86   
  2051.4  	   19.37   
  2055.4  	   18.92   
  2057.4  	   18.99   
  2056.7  	   19.14   
  2060.0  	   19.15   
  2063.7  	   19.11   
  2062.3  	   19.02   
  2066.4  	   18.87   
  2067.3  	   19.27   
  2066.8  	   18.88   
  2067.0  	   19.25   
  2070.2  	   19.13   
  2072.6  	   19.33   
  2073.3  	   19.09   
  2076.2  	   19.16   
  2076.7  	   19.25   
  2077.6  	   19.44   
  2076.6  	   19.58   
  2080.5  	   19.25   
  2079.5  	   19.30   
  2080.9  	   19.47   
  2082.5  	   19.33   
  2084.7  	   19.35   
  2084.3  	   19.89   
  2088.1  	   19.47   
  2088.0  	   19.76   
  2090.0  	   19.64   
  2090.4  	   19.48   
  2092.0  	   19.42   
  2094.0  	   19.87   
  2091.9  	   19.89   
  2096.1  	   19.16   
  2096.8  	   19.47   
  2092.7  	   19.73   
  2087.2  	   19.34   
  2087.6  	   20.34   
  2052.1  	   19.51   
  1954.2  	   17.77   
  1802.7  	   14.74   
  1646.0  	   10.19   
  1590.2  	    8.68   
  1553.4  	    7.80   
  1513.7  	    7.14   
  1445.3  	    5.57   
  1420.4  	    5.27   
  1392.5  	    4.80   
  1361.7  	    4.22   
  1333.6  	    3.63   
  1286.5  	    3.03   
  1261.6  	    2.56   
  1241.0  	    2.42   
  1225.0  	    2.24   
  1207.4  	    2.09   
  1187.1  	    1.83   
  1152.3  	    1.49   
  1136.0  	    1.35   
  1119.3  	    1.31   
  1103.2  	    1.12   
  1086.3  	    1.06   
  1075.4  	    0.93   
  1060.6  	    0.97   
  1032.8  	    0.80   
  1019.6  	    0.75   
  1008.3  	    0.73   
   992.2  	    0.69   
   980.6  	    0.68   
   967.5  	    0.58   
   956.4  	    0.61   
   945.5  	    0.56   
  1055.2  	   61.41   
   916.7  	    0.56   
   905.4  	    0.59   
   892.2  	    0.52   
   881.8  	    0.54   
   870.7  	    0.54   
   858.9  	    0.51   
   848.3  	    0.54   
   947.9  	   51.96   
   822.1  	    0.60   
   814.1  	    0.65   
   805.9  	    0.64   
   795.4  	    0.65   
