(time)	1 Mean  (°C)
17:07:29.639	1308.65
17:07:29.660	1309.12
17:07:29.680	1312.20
17:07:29.700	1315.16
17:07:29.720	1317.30
17:07:29.739	1318.94
17:07:29.760	1319.73
17:07:29.779	1322.03
17:07:29.800	1323.55
17:07:29.819	1326.31
17:07:29.840	1326.97
17:07:29.860	1326.95
17:07:29.880	1342.25
17:07:29.900	1348.02
17:07:29.919	1349.17
17:07:29.940	1350.09
17:07:29.959	1355.12
17:07:29.980	1356.41
17:07:30.000	1360.88
17:07:30.020	1359.62
17:07:30.040	1361.68
17:07:30.060	1362.02
17:07:30.080	1362.04
17:07:30.099	1360.05
17:07:30.120	1360.97
17:07:30.139	1362.52
17:07:30.160	1366.78
17:07:30.180	1366.24
17:07:30.200	1367.32
17:07:30.220	1368.38
17:07:30.239	1370.99
17:07:30.260	1377.24
17:07:30.279	1376.99
17:07:30.300	1379.61
17:07:30.319	1379.88
17:07:30.340	1381.47
17:07:30.360	1381.01
17:07:30.380	1391.81
17:07:30.400	1398.28
17:07:30.419	1405.26
17:07:30.440	1408.14
17:07:30.459	1413.05
17:07:30.480	1412.82
17:07:30.500	1414.90
17:07:30.520	1415.56
17:07:30.540	1421.08
17:07:30.560	1422.77
17:07:30.580	1423.20
17:07:30.599	1425.82
17:07:30.620	1425.07
17:07:30.639	1428.57
17:07:30.660	1428.57
17:07:30.680	1427.66
17:07:30.700	1428.93
17:07:30.720	1427.07
17:07:30.739	1431.49
17:07:30.760	1434.44
17:07:30.779	1435.59
17:07:30.800	1439.37
17:07:30.819	1439.83
17:07:30.840	1437.44
17:07:30.860	1443.05
17:07:30.880	1455.65
17:07:30.900	1465.84
17:07:30.919	1466.05
17:07:30.940	1467.34
17:07:30.959	1470.68
17:07:30.980	1477.84
17:07:31.000	1474.00
17:07:31.020	1477.39
17:07:31.040	1476.44
17:07:31.060	1479.56
17:07:31.080	1487.93
17:07:31.099	1484.97
17:07:31.120	1487.77
17:07:31.139	1488.53
17:07:31.160	1495.63
17:07:31.180	1499.71
17:07:31.200	1498.47
17:07:31.220	1498.47
17:07:31.239	1500.78
17:07:31.260	1498.76
17:07:31.279	1500.62
17:07:31.300	1498.22
17:07:31.319	1499.64
17:07:31.340	1504.43
17:07:31.360	1508.01
17:07:31.380	1517.40
17:07:31.400	1525.61
17:07:31.419	1533.63
17:07:31.440	1533.19
17:07:31.459	1540.83
17:07:31.480	1542.01
17:07:31.500	1542.07
17:07:31.520	1541.28
17:07:31.540	1540.68
17:07:31.560	1542.43
17:07:31.580	1549.11
17:07:31.599	1547.12
17:07:31.620	1548.15
17:07:31.639	1548.51
17:07:31.660	1546.26
17:07:31.680	1552.34
17:07:31.700	1552.03
17:07:31.720	1552.81
17:07:31.739	1552.89
17:07:31.760	1553.54
17:07:31.779	1552.69
17:07:31.800	1553.18
17:07:31.819	1557.35
17:07:31.840	1558.08
17:07:31.860	1568.44
17:07:31.880	1579.51
17:07:31.900	1589.85
17:07:31.919	1595.87
17:07:31.940	1592.50
17:07:31.959	1595.77
17:07:31.980	1592.04
17:07:32.000	1588.53
17:07:32.020	1592.71
17:07:32.040	1592.43
17:07:32.060	1595.49
17:07:32.080	1602.02
17:07:32.099	1611.83
17:07:32.120	1614.58
17:07:32.139	1616.55
17:07:32.160	1616.87
17:07:32.180	1620.22
17:07:32.200	1618.91
17:07:32.220	1616.51
17:07:32.239	1621.07
17:07:32.260	1621.56
17:07:32.279	1625.69
17:07:32.300	1629.57
17:07:32.319	1630.28
17:07:32.340	1628.90
17:07:32.360	1632.42
17:07:32.380	1642.47
17:07:32.400	1655.46
17:07:32.419	1659.91
17:07:32.440	1663.15
17:07:32.459	1661.51
17:07:32.480	1661.32
17:07:32.500	1668.67
17:07:32.520	1669.79
17:07:32.540	1675.91
17:07:32.560	1662.59
17:07:32.580	1668.48
17:07:32.599	1674.12
17:07:32.620	1678.60
17:07:32.639	1673.92
17:07:32.660	1675.30
17:07:32.680	1676.44
17:07:32.700	1677.68
17:07:32.720	1680.61
17:07:32.739	1682.87
17:07:32.760	1677.54
17:07:32.779	1672.78
17:07:32.800	1675.85
17:07:32.819	1679.49
17:07:32.840	1682.13
17:07:32.860	1682.83
17:07:32.880	1696.30
17:07:32.900	1702.29
17:07:32.919	1706.42
17:07:32.940	1712.18
17:07:32.959	1716.41
17:07:32.980	1714.24
17:07:33.000	1713.98
17:07:33.020	1717.32
17:07:33.040	1715.51
17:07:33.060	1713.90
17:07:33.080	1711.53
17:07:33.099	1722.73
17:07:33.120	1719.84
17:07:33.139	1714.42
17:07:33.160	1708.59
17:07:33.180	1715.64
17:07:33.200	1720.22
17:07:33.220	1722.18
17:07:33.239	1721.91
17:07:33.260	1718.23
17:07:33.279	1719.86
17:07:33.300	1723.84
17:07:33.319	1720.65
17:07:33.340	1723.03
17:07:33.360	1724.23
17:07:33.380	1739.32
17:07:33.400	1744.42
17:07:33.419	1748.76
17:07:33.440	1746.05
17:07:33.459	1744.08
17:07:33.480	1748.57
17:07:33.500	1752.19
17:07:33.520	1748.48
17:07:33.540	1756.39
17:07:33.560	1751.44
17:07:33.580	1753.19
17:07:33.599	1750.31
17:07:33.620	1747.81
17:07:33.639	1749.46
17:07:33.660	1752.34
17:07:33.680	1757.25
17:07:33.700	1758.39
17:07:33.720	1760.21
17:07:33.739	1761.52
17:07:33.760	1753.86
17:07:33.779	1754.92
17:07:33.800	1758.53
17:07:33.819	1760.68
17:07:33.840	1760.20
17:07:33.860	1763.67
17:07:33.880	1780.94
17:07:33.900	1786.93
17:07:33.919	1792.01
17:07:33.940	1800.81
17:07:33.959	1807.04
17:07:33.980	1807.11
17:07:34.000	1804.02
17:07:34.020	1808.32
17:07:34.040	1809.86
17:07:34.060	1815.30
17:07:34.080	1820.02
17:07:34.099	1819.07
17:07:34.120	1825.43
17:07:34.139	1808.75
17:07:34.160	1819.18
17:07:34.180	1819.50
17:07:34.200	1817.79
17:07:34.220	1819.62
17:07:34.239	1817.60
17:07:34.260	1824.74
17:07:34.279	1824.43
17:07:34.300	1821.06
17:07:34.319	1817.20
17:07:34.340	1820.01
17:07:34.360	1824.53
17:07:34.380	1826.50
17:07:34.400	1818.85
17:07:34.419	1825.11
17:07:34.440	1816.25
17:07:34.459	1812.81
17:07:34.480	1806.42
17:07:34.500	1807.95
17:07:34.520	1807.97
17:07:34.540	1810.31
17:07:34.560	1800.25
17:07:34.580	1797.35
17:07:34.599	1793.94
17:07:34.620	1799.93
17:07:34.639	1809.84
17:07:34.660	1816.54
17:07:34.680	1818.56
17:07:34.700	1824.02
17:07:34.720	1823.37
17:07:34.739	1819.59
17:07:34.760	1817.86
17:07:34.779	1819.89
17:07:34.800	1814.11
17:07:34.819	1809.11
17:07:34.840	1795.79
17:07:34.860	1798.24
17:07:34.880	1807.24
17:07:34.900	1813.40
17:07:34.919	1813.82
17:07:34.940	1819.61
17:07:34.959	1823.64
17:07:34.980	1826.28
17:07:35.000	1822.39
17:07:35.020	1819.30
17:07:35.040	1822.74
17:07:35.060	1822.11
17:07:35.080	1822.65
17:07:35.099	1823.63
17:07:35.120	1829.98
17:07:35.139	1825.55
17:07:35.160	1825.23
17:07:35.180	1829.50
17:07:35.200	1832.01
17:07:35.220	1838.33
17:07:35.239	1838.40
17:07:35.260	1834.15
17:07:35.279	1835.43
17:07:35.300	1837.70
17:07:35.319	1835.16
17:07:35.340	1827.79
17:07:35.360	1840.17
17:07:35.380	1838.80
17:07:35.400	1838.26
17:07:35.419	1833.78
17:07:35.440	1838.15
17:07:35.459	1841.56
17:07:35.480	1842.19
17:07:35.500	1843.43
17:07:35.520	1847.89
17:07:35.540	1849.87
17:07:35.560	1836.43
17:07:35.580	1844.75
17:07:35.599	1846.10
17:07:35.620	1848.38
17:07:35.639	1846.01
17:07:35.660	1852.62
17:07:35.680	1855.06
17:07:35.700	1854.68
17:07:35.720	1852.67
17:07:35.739	1850.61
17:07:35.760	1842.21
17:07:35.779	1847.12
17:07:35.800	1844.44
17:07:35.819	1848.94
17:07:35.840	1843.67
17:07:35.860	1846.86
17:07:35.880	1850.15
17:07:35.900	1850.56
17:07:35.919	1855.35
17:07:35.940	1855.33
17:07:35.959	1851.46
17:07:35.980	1854.68
17:07:36.000	1859.79
17:07:36.020	1850.83
17:07:36.040	1849.99
17:07:36.060	1845.52
17:07:36.080	1851.62
17:07:36.099	1856.83
17:07:36.120	1850.74
17:07:36.139	1847.22
17:07:36.160	1841.07
17:07:36.180	1843.80
17:07:36.200	1847.18
17:07:36.220	1846.10
17:07:36.239	1847.30
17:07:36.260	1845.65
17:07:36.279	1848.61
17:07:36.300	1853.79
17:07:36.319	1854.15
17:07:36.340	1848.57
17:07:36.360	1848.73
17:07:36.380	1850.96
17:07:36.400	1853.74
17:07:36.419	1853.49
17:07:36.440	1859.53
17:07:36.459	1845.94
17:07:36.480	1844.30
17:07:36.500	1842.55
17:07:36.520	1843.39
17:07:36.540	1846.42
17:07:36.560	1836.31
17:07:36.580	1831.40
17:07:36.599	1832.04
17:07:36.620	1833.18
17:07:36.639	1826.71
17:07:36.660	1827.32
17:07:36.680	1824.92
17:07:36.700	1828.97
17:07:36.720	1827.00
17:07:36.739	1824.97
17:07:36.760	1829.26
17:07:36.779	1829.73
17:07:36.800	1827.06
17:07:36.819	1827.77
17:07:36.840	1825.82
17:07:36.860	1824.29
17:07:36.880	1820.78
17:07:36.900	1823.42
17:07:36.919	1825.22
17:07:36.940	1824.25
17:07:36.959	1828.05
17:07:36.980	1834.05
17:07:37.000	1838.28
17:07:37.020	1840.23
17:07:37.040	1833.91
17:07:37.060	1825.32
17:07:37.080	1828.47
17:07:37.099	1833.53
17:07:37.120	1840.94
17:07:37.139	1837.30
17:07:37.160	1835.70
17:07:37.180	1834.25
17:07:37.200	1835.45
17:07:37.220	1833.24
17:07:37.239	1830.52
17:07:37.260	1828.13
17:07:37.279	1821.87
17:07:37.300	1820.46
17:07:37.319	1816.81
17:07:37.340	1817.66
17:07:37.360	1798.25
17:07:37.380	1803.75
17:07:37.400	1805.32
17:07:37.419	1800.91
17:07:37.440	1801.35
17:07:37.459	1803.92
17:07:37.480	1805.59
17:07:37.500	1808.77
17:07:37.520	1809.61
17:07:37.540	1810.39
17:07:37.560	1812.66
17:07:37.580	1816.42
17:07:37.599	1819.18
17:07:37.620	1814.66
17:07:37.639	1822.80
17:07:37.660	1827.35
17:07:37.680	1831.00
17:07:37.700	1829.97
17:07:37.720	1830.75
17:07:37.739	1834.51
17:07:37.760	1834.03
17:07:37.779	1830.86
17:07:37.800	1827.04
17:07:37.819	1831.13
17:07:37.840	1829.16
17:07:37.860	1820.92
17:07:37.880	1819.62
17:07:37.900	1821.69
17:07:37.919	1823.86
17:07:37.940	1821.44
17:07:37.959	1823.03
17:07:37.980	1825.58
17:07:38.000	1827.59
17:07:38.020	1822.57
17:07:38.040	1822.48
17:07:38.060	1816.25
17:07:38.080	1821.02
17:07:38.099	1816.76
17:07:38.120	1814.96
17:07:38.139	1814.66
17:07:38.160	1810.58
17:07:38.180	1811.14
17:07:38.200	1812.40
17:07:38.220	1814.28
17:07:38.239	1809.83
17:07:38.260	1814.92
17:07:38.279	1816.48
17:07:38.300	1816.40
17:07:38.319	1820.17
17:07:38.340	1822.07
17:07:38.360	1821.73
17:07:38.380	1819.84
17:07:38.400	1816.84
17:07:38.419	1814.28
17:07:38.440	1813.36
17:07:38.459	1815.15
17:07:38.480	1814.28
17:07:38.500	1819.26
17:07:38.520	1816.40
17:07:38.540	1817.49
17:07:38.560	1815.71
17:07:38.580	1817.76
17:07:38.599	1811.82
17:07:38.620	1811.49
17:07:38.639	1810.74
17:07:38.660	1812.40
17:07:38.680	1815.12
17:07:38.700	1813.65
17:07:38.720	1812.52
17:07:38.739	1809.89
17:07:38.760	1808.09
17:07:38.779	1808.45
17:07:38.800	1811.23
17:07:38.819	1813.10
17:07:38.840	1810.95
17:07:38.860	1812.61
17:07:38.880	1808.98
17:07:38.900	1803.60
17:07:38.919	1798.17
17:07:38.940	1794.21
17:07:38.959	1793.09
17:07:38.980	1789.93
17:07:39.000	1787.20
17:07:39.020	1786.37
17:07:39.040	1788.46
17:07:39.060	1790.23
17:07:39.080	1794.29
17:07:39.099	1794.43
17:07:39.120	1797.00
17:07:39.139	1797.78
17:07:39.160	1795.16
17:07:39.180	1796.90
17:07:39.200	1796.52
17:07:39.220	1795.32
17:07:39.239	1793.09
17:07:39.260	1790.07
17:07:39.279	1787.59
17:07:39.300	1788.20
17:07:39.319	1789.93
17:07:39.340	1792.51
17:07:39.360	1790.76
17:07:39.380	1794.26
17:07:39.400	1794.73
17:07:39.419	1793.66
17:07:39.440	1792.82
17:07:39.459	1794.24
17:07:39.480	1793.69
17:07:39.500	1793.37
17:07:39.520	1795.17
17:07:39.540	1794.79
17:07:39.560	1792.49
17:07:39.580	1793.63
17:07:39.599	1792.77
17:07:39.620	1794.77
17:07:39.639	1792.58
17:07:39.660	1792.66
17:07:39.680	1792.32
17:07:39.700	1791.22
17:07:39.720	1790.36
17:07:39.739	1799.60
17:07:39.760	1814.12
17:07:39.779	1820.65
17:07:39.800	1822.19
17:07:39.819	1818.33
17:07:39.840	1816.76
17:07:39.860	1819.92
17:07:39.880	1822.75
17:07:39.900	1821.69
17:07:39.919	1827.44
17:07:39.940	1830.66
17:07:39.959	1831.80
17:07:39.980	1831.52
17:07:40.000	1833.34
17:07:40.020	1836.78
17:07:40.040	1839.17
17:07:40.060	1828.88
17:07:40.080	1811.02
17:07:40.099	1808.56
17:07:40.120	1810.70
17:07:40.139	1808.86
17:07:40.160	1811.94
17:07:40.180	1812.13
17:07:40.200	1808.23
17:07:40.220	1805.64
17:07:40.239	1803.11
17:07:40.260	1804.35
17:07:40.279	1813.24
17:07:40.300	1821.08
17:07:40.319	1819.16
17:07:40.340	1820.68
17:07:40.360	1819.47
17:07:40.380	1826.82
17:07:40.400	1830.20
17:07:40.419	1833.15
17:07:40.440	1833.66
17:07:40.459	1835.26
17:07:40.480	1834.14
17:07:40.500	1834.06
17:07:40.520	1824.38
17:07:40.540	1822.68
17:07:40.560	1824.61
17:07:40.580	1824.93
17:07:40.599	1827.12
17:07:40.620	1827.78
17:07:40.639	1832.38
17:07:40.660	1834.00
17:07:40.680	1832.36
17:07:40.700	1829.54
17:07:40.720	1828.24
17:07:40.739	1825.18
17:07:40.760	1820.13
17:07:40.779	1812.93
17:07:40.800	1808.08
17:07:40.819	1806.53
17:07:40.840	1804.07
17:07:40.860	1802.16
17:07:40.880	1800.39
17:07:40.900	1801.59
17:07:40.919	1804.30
17:07:40.940	1804.96
17:07:40.959	1808.81
17:07:40.980	1806.95
17:07:41.000	1810.55
17:07:41.020	1812.02
17:07:41.040	1815.30
17:07:41.060	1818.76
17:07:41.080	1821.40
17:07:41.099	1820.64
17:07:41.120	1824.25
17:07:41.139	1826.87
17:07:41.160	1826.65
17:07:41.180	1829.43
17:07:41.200	1829.22
17:07:41.220	1827.96
17:07:41.239	1827.20
17:07:41.260	1829.62
17:07:41.279	1830.24
17:07:41.300	1831.06
17:07:41.319	1833.91
17:07:41.340	1827.38
17:07:41.360	1832.68
17:07:41.380	1836.09
17:07:41.400	1837.95
17:07:41.419	1841.50
17:07:41.440	1840.31
17:07:41.459	1838.90
17:07:41.480	1843.98
17:07:41.500	1842.08
17:07:41.520	1836.57
17:07:41.540	1833.06
17:07:41.560	1830.12
17:07:41.580	1828.78
17:07:41.599	1832.79
17:07:41.620	1834.29
17:07:41.639	1833.04
17:07:41.660	1824.40
17:07:41.680	1812.63
17:07:41.700	1805.74
17:07:41.720	1800.80
17:07:41.739	1799.00
17:07:41.760	1801.82
17:07:41.779	1805.70
17:07:41.800	1806.02
17:07:41.819	1810.36
17:07:41.840	1814.54
17:07:41.860	1816.36
17:07:41.880	1819.87
17:07:41.900	1824.26
17:07:41.919	1826.87
17:07:41.940	1828.18
17:07:41.959	1829.97
17:07:41.980	1829.82
17:07:42.000	1825.31
17:07:42.020	1825.92
17:07:42.040	1821.14
17:07:42.060	1822.37
17:07:42.080	1821.18
17:07:42.099	1826.21
17:07:42.120	1831.50
17:07:42.139	1835.64
17:07:42.160	1836.66
17:07:42.180	1839.34
17:07:42.200	1839.71
17:07:42.220	1837.60
17:07:42.239	1833.96
17:07:42.260	1834.43
17:07:42.279	1832.61
17:07:42.300	1836.75
17:07:42.319	1842.73
17:07:42.340	1843.07
17:07:42.360	1839.29
17:07:42.380	1833.88
17:07:42.400	1825.21
17:07:42.419	1825.84
17:07:42.440	1822.28
17:07:42.459	1824.91
17:07:42.480	1824.35
17:07:42.500	1827.62
17:07:42.520	1830.49
17:07:42.540	1837.36
17:07:42.560	1839.70
17:07:42.580	1841.86
17:07:42.599	1844.60
17:07:42.620	1845.97
17:07:42.639	1844.55
17:07:42.660	1844.51
17:07:42.680	1845.16
17:07:42.700	1840.61
17:07:42.720	1827.31
17:07:42.739	1819.48
17:07:42.760	1817.13
17:07:42.779	1818.60
17:07:42.800	1824.12
17:07:42.819	1830.77
17:07:42.840	1838.57
17:07:42.860	1839.54
17:07:42.880	1840.58
17:07:42.900	1841.18
17:07:42.919	1838.90
17:07:42.940	1839.98
17:07:42.959	1837.27
17:07:42.980	1835.36
17:07:43.000	1835.28
17:07:43.020	1837.98
17:07:43.040	1833.81
17:07:43.060	1837.67
17:07:43.080	1838.93
17:07:43.099	1837.51
17:07:43.120	1836.76
17:07:43.139	1840.46
17:07:43.160	1833.37
17:07:43.180	1823.89
17:07:43.200	1813.17
17:07:43.220	1808.29
17:07:43.239	1807.72
17:07:43.260	1815.08
17:07:43.279	1817.19
17:07:43.300	1817.97
17:07:43.319	1823.20
17:07:43.340	1826.40
17:07:43.360	1834.97
17:07:43.380	1837.53
17:07:43.400	1836.98
17:07:43.419	1843.56
17:07:43.440	1845.50
17:07:43.459	1843.68
17:07:43.480	1846.45
17:07:43.500	1846.17
17:07:43.520	1840.40
17:07:43.540	1835.41
17:07:43.560	1833.06
17:07:43.580	1832.97
17:07:43.599	1829.79
17:07:43.620	1829.64
17:07:43.639	1830.95
17:07:43.660	1828.40
17:07:43.680	1826.81
17:07:43.700	1830.20
17:07:43.720	1833.31
17:07:43.739	1838.47
17:07:43.760	1841.11
17:07:43.779	1838.78
17:07:43.800	1833.82
17:07:43.819	1829.84
17:07:43.840	1833.61
17:07:43.860	1835.95
17:07:43.880	1836.85
17:07:43.900	1836.22
17:07:43.919	1836.19
17:07:43.940	1838.55
17:07:43.959	1842.87
17:07:43.980	1842.79
17:07:44.000	1838.58
17:07:44.020	1831.51
17:07:44.040	1824.58
17:07:44.060	1824.81
17:07:44.080	1829.27
17:07:44.099	1829.88
17:07:44.120	1829.03
17:07:44.139	1830.37
17:07:44.160	1828.30
17:07:44.180	1831.98
17:07:44.200	1829.87
17:07:44.220	1838.59
17:07:44.239	1836.85
17:07:44.260	1835.23
17:07:44.279	1832.46
17:07:44.300	1834.11
17:07:44.319	1835.25
17:07:44.340	1836.78
17:07:44.360	1839.31
17:07:44.380	1838.96
17:07:44.400	1836.95
17:07:44.419	1840.36
17:07:44.440	1841.87
17:07:44.459	1842.00
17:07:44.480	1834.73
17:07:44.500	1830.86
17:07:44.520	1833.11
17:07:44.540	1833.16
17:07:44.560	1827.40
17:07:44.580	1830.74
17:07:44.599	1832.25
17:07:44.620	1826.26
17:07:44.639	1825.27
17:07:44.660	1822.98
17:07:44.680	1826.15
17:07:44.700	1831.57
17:07:44.720	1830.44
17:07:44.739	1839.46
17:07:44.760	1837.04
17:07:44.779	1834.21
17:07:44.800	1833.12
17:07:44.819	1831.74
17:07:44.840	1832.08
17:07:44.860	1832.35
17:07:44.880	1832.16
17:07:44.900	1831.63
17:07:44.919	1832.54
17:07:44.940	1830.94
17:07:44.959	1825.87
17:07:44.980	1825.84
17:07:45.000	1827.08
17:07:45.020	1825.11
17:07:45.040	1828.11
17:07:45.060	1831.25
17:07:45.080	1834.47
17:07:45.099	1836.49
17:07:45.120	1833.89
17:07:45.139	1828.59
17:07:45.160	1825.76
17:07:45.180	1826.57
17:07:45.200	1830.75
17:07:45.220	1832.71
17:07:45.239	1835.26
17:07:45.260	1838.57
17:07:45.279	1834.49
17:07:45.300	1832.32
17:07:45.319	1830.59
17:07:45.340	1830.43
17:07:45.360	1826.58
17:07:45.380	1830.39
17:07:45.400	1827.31
17:07:45.419	1825.33
17:07:45.440	1826.35
17:07:45.459	1830.47
17:07:45.480	1832.49
17:07:45.500	1838.94
17:07:45.520	1838.64
17:07:45.540	1838.46
17:07:45.560	1835.24
17:07:45.580	1834.09
17:07:45.599	1833.12
17:07:45.620	1836.14
17:07:45.639	1835.53
17:07:45.660	1837.70
17:07:45.680	1833.71
17:07:45.700	1833.65
17:07:45.720	1834.95
17:07:45.739	1841.21
17:07:45.760	1841.45
17:07:45.779	1839.97
17:07:45.800	1831.76
17:07:45.819	1831.35
17:07:45.840	1828.07
17:07:45.860	1833.43
17:07:45.880	1836.40
17:07:45.900	1839.00
17:07:45.919	1834.12
17:07:45.940	1836.01
17:07:45.959	1838.56
17:07:45.980	1841.79
17:07:46.000	1840.96
17:07:46.020	1837.79
17:07:46.040	1835.75
17:07:46.060	1833.80
17:07:46.080	1830.34
17:07:46.099	1826.57
17:07:46.120	1830.49
17:07:46.139	1832.32
17:07:46.160	1836.26
17:07:46.180	1832.66
17:07:46.200	1833.09
17:07:46.220	1828.37
17:07:46.239	1830.78
17:07:46.260	1825.95
17:07:46.279	1826.28
17:07:46.300	1827.66
17:07:46.319	1829.13
17:07:46.340	1835.02
17:07:46.360	1835.75
17:07:46.380	1832.88
17:07:46.400	1833.32
17:07:46.419	1832.92
17:07:46.440	1830.29
17:07:46.459	1836.72
17:07:46.480	1834.42
17:07:46.500	1835.50
17:07:46.520	1829.73
17:07:46.540	1828.47
17:07:46.560	1828.62
17:07:46.580	1829.66
17:07:46.599	1833.89
17:07:46.620	1834.90
17:07:46.639	1832.57
17:07:46.660	1832.69
17:07:46.680	1827.57
17:07:46.700	1830.69
17:07:46.720	1828.59
17:07:46.739	1828.57
17:07:46.760	1824.38
17:07:46.779	1825.65
17:07:46.800	1830.80
17:07:46.819	1831.17
17:07:46.840	1833.66
17:07:46.860	1832.96
17:07:46.880	1827.40
17:07:46.900	1823.62
17:07:46.919	1826.60
17:07:46.940	1824.38
17:07:46.959	1824.26
17:07:46.980	1831.63
17:07:47.000	1832.64
