(time)	1 Mean  (°C)
13:41:21.099	25.42
13:41:21.120	35.72
13:41:21.139	28.27
13:41:21.160	31.37
13:41:21.180	33.68
13:41:21.199	34.38
13:41:21.220	32.29
13:41:21.239	40.41
13:41:21.260	34.28
13:41:21.279	36.09
13:41:21.300	25.91
13:41:21.319	38.43
13:41:21.339	33.14
13:41:21.360	16.44
13:41:21.379	22.51
13:41:21.400	21.55
13:41:21.419	35.64
13:41:21.440	27.04
13:41:21.459	19.95
13:41:21.480	34.73
13:41:21.500	40.72
13:41:21.519	26.62
13:41:21.540	35.85
13:41:21.559	38.00
13:41:21.580	120.74
13:41:21.599	397.00
13:41:21.620	423.62
13:41:21.639	432.89
13:41:21.660	437.94
13:41:21.680	446.50
13:41:21.699	443.14
13:41:21.720	442.63
13:41:21.739	440.67
13:41:21.760	439.08
13:41:21.779	450.24
13:41:21.800	444.16
13:41:21.819	441.40
13:41:21.839	440.47
13:41:21.860	454.96
13:41:21.879	453.68
13:41:21.900	457.76
13:41:21.919	450.39
13:41:21.940	452.04
13:41:21.959	447.30
13:41:21.980	448.72
13:41:22.000	447.58
13:41:22.019	459.16
13:41:22.040	445.21
13:41:22.059	451.24
13:41:22.080	459.39
13:41:22.099	448.60
13:41:22.120	450.20
13:41:22.139	447.66
13:41:22.160	445.85
13:41:22.180	450.81
13:41:22.199	464.37
13:41:22.220	456.49
13:41:22.239	465.32
13:41:22.260	458.93
13:41:22.279	460.33
13:41:22.300	454.87
13:41:22.319	452.34
13:41:22.339	456.09
13:41:22.360	458.62
13:41:22.379	466.90
13:41:22.400	464.80
13:41:22.419	461.50
13:41:22.440	455.66
13:41:22.459	458.48
13:41:22.480	460.23
13:41:22.500	460.20
13:41:22.519	465.05
13:41:22.540	455.04
13:41:22.559	453.77
13:41:22.580	459.48
13:41:22.599	455.05
13:41:22.620	464.15
13:41:22.639	468.24
13:41:22.660	465.11
13:41:22.680	468.46
13:41:22.699	462.21
13:41:22.739	459.32
13:41:22.760	469.73
13:41:22.779	458.34
13:41:22.800	463.73
13:41:22.819	468.19
13:41:22.839	477.52
13:41:22.860	469.58
13:41:22.879	462.76
13:41:22.900	475.54
13:41:22.919	464.35
13:41:22.940	467.93
13:41:22.959	469.40
13:41:22.980	466.99
13:41:23.000	467.42
13:41:23.019	468.68
13:41:23.040	476.13
13:41:23.059	464.36
13:41:23.080	468.80
13:41:23.099	468.25
13:41:23.120	465.37
13:41:23.139	474.06
13:41:23.160	475.47
13:41:23.180	471.07
13:41:23.199	480.60
13:41:23.220	473.53
13:41:23.239	468.79
13:41:23.260	468.35
13:41:23.279	474.92
13:41:23.300	474.59
13:41:23.319	474.97
13:41:23.339	463.05
13:41:23.360	479.77
13:41:23.379	476.93
13:41:23.400	462.87
13:41:23.419	475.51
13:41:23.440	476.49
13:41:23.459	476.66
13:41:23.480	483.47
13:41:23.500	472.43
13:41:23.519	487.79
13:41:23.540	480.49
13:41:23.559	482.40
13:41:23.580	478.94
13:41:23.599	476.37
13:41:23.620	477.08
13:41:23.639	478.08
13:41:23.660	492.02
13:41:23.680	479.97
13:41:23.699	478.09
13:41:23.720	480.29
13:41:23.739	475.63
13:41:23.760	486.15
13:41:23.779	477.35
13:41:23.800	486.26
13:41:23.819	486.45
13:41:23.839	478.18
13:41:23.860	478.49
13:41:23.879	478.65
13:41:23.900	487.21
13:41:23.919	488.13
13:41:23.940	485.46
13:41:23.959	482.45
13:41:23.980	477.27
13:41:24.000	486.13
13:41:24.019	479.07
13:41:24.040	486.46
13:41:24.059	483.48
13:41:24.080	495.51
13:41:24.099	486.71
13:41:24.120	486.50
13:41:24.139	482.04
13:41:24.160	481.71
13:41:24.180	490.35
13:41:24.199	498.27
13:41:24.220	487.79
13:41:24.239	493.62
13:41:24.260	494.11
13:41:24.279	488.34
13:41:24.300	494.61
13:41:24.319	493.18
13:41:24.339	494.39
13:41:24.360	494.14
13:41:24.379	493.06
13:41:24.400	494.32
13:41:24.419	493.12
13:41:24.440	493.53
13:41:24.459	493.88
13:41:24.480	496.73
13:41:24.500	486.10
13:41:24.519	489.63
13:41:24.540	494.32
13:41:24.559	500.98
13:41:24.580	499.81
13:41:24.599	501.77
13:41:24.620	498.48
13:41:24.639	496.74
13:41:24.660	489.92
13:41:24.680	494.24
13:41:24.699	495.66
13:41:24.720	502.55
13:41:24.739	502.38
13:41:24.760	506.82
13:41:24.779	504.04
13:41:24.800	495.68
13:41:24.819	499.98
13:41:24.839	495.43
13:41:24.860	494.92
13:41:24.879	497.98
13:41:24.900	492.79
13:41:24.919	496.25
13:41:24.940	495.00
13:41:24.959	505.52
13:41:24.980	503.32
13:41:25.000	507.62
13:41:25.019	504.27
13:41:25.040	495.68
13:41:25.059	498.86
13:41:25.080	501.35
13:41:25.099	502.24
13:41:25.120	507.01
13:41:25.139	507.57
13:41:25.160	511.96
13:41:25.180	511.59
13:41:25.199	501.58
13:41:25.220	516.99
13:41:25.239	502.63
13:41:25.260	512.84
13:41:25.279	511.48
13:41:25.300	511.05
13:41:25.319	513.93
13:41:25.339	502.26
13:41:25.360	509.65
13:41:25.379	498.41
13:41:25.400	510.05
13:41:25.419	514.10
13:41:25.440	509.38
13:41:25.459	510.76
13:41:25.480	510.62
13:41:25.500	519.86
13:41:25.519	514.98
13:41:25.540	510.95
13:41:25.559	510.29
13:41:25.580	510.15
13:41:25.599	510.76
13:41:25.620	517.80
13:41:25.639	515.95
13:41:25.660	509.66
13:41:25.680	520.36
13:41:25.699	512.18
13:41:25.720	511.71
13:41:25.739	524.11
13:41:25.760	518.64
13:41:25.779	527.47
13:41:25.800	513.36
13:41:25.819	518.47
13:41:25.839	519.69
13:41:25.860	526.26
13:41:25.879	524.13
13:41:25.900	525.81
13:41:25.919	519.44
13:41:25.940	517.32
13:41:25.959	523.82
13:41:25.980	521.62
13:41:26.000	526.92
13:41:26.019	519.70
13:41:26.040	529.78
13:41:26.059	518.85
13:41:26.080	526.45
13:41:26.099	529.02
13:41:26.120	522.00
13:41:26.139	530.47
13:41:26.160	525.16
13:41:26.180	518.00
13:41:26.199	528.92
13:41:26.220	523.56
13:41:26.239	532.48
13:41:26.260	525.89
13:41:26.279	529.27
13:41:26.300	531.61
13:41:26.319	526.01
13:41:26.339	526.84
13:41:26.360	536.20
13:41:26.379	534.62
13:41:26.400	525.98
13:41:26.419	529.03
13:41:26.440	528.30
13:41:26.459	524.96
13:41:26.480	527.01
13:41:26.500	533.26
13:41:26.519	542.34
13:41:26.540	525.32
13:41:26.559	527.82
13:41:26.580	524.76
13:41:26.599	531.96
13:41:26.620	531.17
13:41:26.639	541.25
13:41:26.660	534.63
13:41:26.680	529.44
13:41:26.699	547.06
13:41:26.720	537.23
13:41:26.739	532.98
13:41:26.760	538.89
13:41:26.779	535.58
13:41:26.800	546.75
13:41:26.819	538.09
13:41:26.839	534.29
13:41:26.860	529.63
13:41:26.879	536.41
13:41:26.900	545.90
13:41:26.919	540.42
13:41:26.940	541.40
13:41:26.959	539.93
13:41:26.980	547.16
13:41:27.000	544.17
13:41:27.019	542.51
13:41:27.040	545.45
13:41:27.059	541.41
13:41:27.080	540.52
13:41:27.099	544.95
13:41:27.120	535.90
13:41:27.139	542.15
13:41:27.160	554.71
13:41:27.180	546.51
13:41:27.199	544.72
13:41:27.220	550.93
13:41:27.239	548.30
13:41:27.260	548.41
13:41:27.279	552.48
13:41:27.300	550.31
13:41:27.319	543.17
13:41:27.339	548.62
13:41:27.360	561.75
13:41:27.379	550.27
13:41:27.400	553.25
13:41:27.419	549.32
13:41:27.440	557.18
13:41:27.459	551.48
13:41:27.480	553.30
13:41:27.500	552.59
13:41:27.519	551.26
13:41:27.540	550.53
13:41:27.559	553.95
13:41:27.580	555.26
13:41:27.599	556.51
13:41:27.620	552.12
13:41:27.639	557.70
13:41:27.660	553.36
13:41:27.680	551.35
13:41:27.699	555.06
13:41:27.720	549.03
13:41:27.739	555.40
13:41:27.760	562.89
13:41:27.779	557.82
13:41:27.800	556.12
13:41:27.819	559.17
13:41:27.839	559.25
13:41:27.860	563.99
13:41:27.879	558.79
13:41:27.900	562.79
13:41:27.919	566.97
13:41:27.940	559.15
13:41:27.959	559.59
13:41:27.980	560.83
13:41:28.000	570.98
13:41:28.019	564.27
13:41:28.040	555.18
13:41:28.059	565.89
13:41:28.080	568.78
13:41:28.099	567.18
13:41:28.120	556.19
13:41:28.139	562.24
13:41:28.160	568.90
13:41:28.180	576.77
13:41:28.199	563.64
13:41:28.220	573.66
13:41:28.239	567.55
13:41:28.260	561.31
13:41:28.279	571.62
13:41:28.300	562.78
13:41:28.319	581.59
13:41:28.339	569.95
13:41:28.360	580.65
13:41:28.379	568.42
13:41:28.400	566.72
13:41:28.419	571.35
13:41:28.440	568.03
13:41:28.459	571.90
13:41:28.480	566.91
13:41:28.500	573.63
13:41:28.519	571.01
13:41:28.540	570.06
13:41:28.559	569.28
13:41:28.580	576.35
13:41:28.599	577.69
13:41:28.620	572.50
13:41:28.639	576.78
13:41:28.660	571.99
13:41:28.680	571.72
13:41:28.699	580.08
13:41:28.720	574.86
13:41:28.739	577.76
13:41:28.760	583.15
13:41:28.779	577.23
13:41:28.800	580.65
13:41:28.819	587.45
13:41:28.839	578.18
13:41:28.860	570.30
13:41:28.879	587.85
13:41:28.900	577.40
13:41:28.919	578.19
13:41:28.940	577.67
13:41:28.959	585.24
13:41:28.980	583.04
13:41:29.000	579.99
13:41:29.019	580.75
13:41:29.040	584.31
13:41:29.059	582.77
13:41:29.080	577.02
13:41:29.099	585.78
13:41:29.120	588.61
13:41:29.139	584.04
13:41:29.160	585.71
13:41:29.180	579.59
13:41:29.199	589.81
13:41:29.220	586.34
13:41:29.239	590.34
13:41:29.260	584.63
13:41:29.279	589.09
13:41:29.300	588.16
13:41:29.319	588.72
13:41:29.339	588.16
13:41:29.360	595.31
13:41:29.379	596.91
13:41:29.400	590.55
13:41:29.419	591.05
13:41:29.440	586.75
13:41:29.459	594.98
13:41:29.480	589.58
13:41:29.500	594.63
13:41:29.519	589.45
13:41:29.540	585.78
13:41:29.559	594.35
13:41:29.580	600.52
13:41:29.599	597.68
13:41:29.620	592.93
13:41:29.639	595.68
13:41:29.660	597.10
13:41:29.680	592.43
13:41:29.699	595.01
13:41:29.720	598.10
13:41:29.739	604.36
13:41:29.760	597.23
13:41:29.779	597.95
13:41:29.800	601.06
13:41:29.819	602.74
13:41:29.839	602.44
13:41:29.860	598.42
13:41:29.879	600.71
13:41:29.900	602.06
13:41:29.919	603.24
13:41:29.940	605.95
13:41:29.959	606.74
13:41:29.980	599.64
13:41:30.000	604.23
13:41:30.019	616.30
13:41:30.040	607.05
13:41:30.059	604.15
13:41:30.080	610.22
13:41:30.099	597.37
13:41:30.120	609.05
13:41:30.139	611.78
13:41:30.160	606.56
13:41:30.180	605.27
13:41:30.199	610.85
13:41:30.220	609.50
13:41:30.239	613.27
13:41:30.260	613.98
13:41:30.279	604.85
13:41:30.300	618.36
13:41:30.319	613.25
13:41:30.339	622.19
13:41:30.360	610.19
13:41:30.379	611.32
13:41:30.400	610.92
13:41:30.419	609.31
13:41:30.440	618.79
13:41:30.459	607.80
13:41:30.480	624.89
13:41:30.500	620.53
13:41:30.519	615.95
13:41:30.540	623.17
13:41:30.559	612.77
13:41:30.580	614.09
13:41:30.599	620.17
13:41:30.620	612.45
13:41:30.639	612.98
13:41:30.660	623.64
13:41:30.680	618.77
13:41:30.699	627.86
13:41:30.720	622.29
13:41:30.739	626.03
13:41:30.760	620.41
13:41:30.779	619.84
13:41:30.800	628.19
13:41:30.819	622.59
13:41:30.839	619.57
13:41:30.860	625.45
13:41:30.879	630.63
13:41:30.900	621.50
13:41:30.919	627.36
13:41:30.940	624.38
13:41:30.959	624.31
13:41:30.980	624.55
13:41:31.000	625.89
13:41:31.019	626.86
13:41:31.040	636.06
13:41:31.059	629.14
13:41:31.080	619.46
13:41:31.099	633.52
13:41:31.120	633.18
13:41:31.139	632.76
13:41:31.160	627.77
13:41:31.180	631.13
13:41:31.199	636.70
13:41:31.220	640.95
13:41:31.239	629.18
13:41:31.260	634.88
13:41:31.279	632.99
13:41:31.300	632.00
13:41:31.319	637.70
13:41:31.339	632.48
13:41:31.360	635.73
13:41:31.379	631.06
13:41:31.400	639.15
13:41:31.419	634.25
13:41:31.440	633.24
13:41:31.459	637.62
13:41:31.480	642.72
13:41:31.500	635.63
13:41:31.519	644.20
13:41:31.540	637.18
13:41:31.559	640.92
13:41:31.580	639.90
13:41:31.599	634.66
13:41:31.620	636.45
13:41:31.639	640.88
13:41:31.660	641.27
13:41:31.680	640.09
13:41:31.699	644.42
13:41:31.720	637.48
13:41:31.739	650.91
13:41:31.760	641.27
13:41:31.779	647.59
13:41:31.800	653.67
13:41:31.819	646.93
13:41:31.839	647.28
13:41:31.860	646.63
13:41:31.879	644.22
13:41:31.900	642.06
13:41:31.919	644.76
13:41:31.940	649.47
13:41:31.959	643.56
13:41:31.980	639.62
13:41:32.000	651.79
13:41:32.019	646.65
13:41:32.040	652.25
13:41:32.059	648.07
13:41:32.080	650.56
13:41:32.099	647.90
13:41:32.120	661.23
13:41:32.139	643.98
13:41:32.160	655.28
13:41:32.180	649.82
13:41:32.199	648.82
13:41:32.220	661.72
13:41:32.239	649.08
13:41:32.260	659.41
13:41:32.279	656.82
13:41:32.300	657.66
13:41:32.319	656.34
13:41:32.339	657.74
13:41:32.360	658.88
13:41:32.379	659.03
13:41:32.400	657.51
13:41:32.419	658.59
13:41:32.440	662.18
13:41:32.459	662.97
13:41:32.480	658.31
13:41:32.500	654.72
13:41:32.519	673.35
13:41:32.540	657.69
13:41:32.559	660.37
13:41:32.580	663.35
13:41:32.599	664.96
13:41:32.620	661.30
13:41:32.639	660.85
13:41:32.660	663.57
13:41:32.680	673.67
13:41:32.699	665.67
13:41:32.720	663.26
13:41:32.739	663.02
13:41:32.760	667.93
13:41:32.779	664.60
13:41:32.800	668.40
13:41:32.819	671.11
13:41:32.839	670.34
13:41:32.860	660.77
13:41:32.879	672.12
13:41:32.900	672.98
13:41:32.919	674.54
13:41:32.940	666.65
13:41:32.959	672.93
13:41:32.980	669.38
13:41:33.000	674.56
13:41:33.019	669.50
13:41:33.040	674.83
13:41:33.059	679.54
13:41:33.080	670.07
13:41:33.099	669.36
13:41:33.120	667.07
13:41:33.139	673.47
13:41:33.160	678.98
13:41:33.180	675.30
13:41:33.199	684.75
13:41:33.220	678.64
13:41:33.239	673.60
13:41:33.260	681.55
13:41:33.279	684.65
13:41:33.300	674.08
13:41:33.319	681.37
13:41:33.339	688.24
13:41:33.360	673.99
13:41:33.379	676.97
13:41:33.400	682.07
13:41:33.419	680.15
13:41:33.440	677.69
13:41:33.459	683.52
13:41:33.480	679.98
13:41:33.500	679.48
13:41:33.519	678.58
13:41:33.540	679.60
13:41:33.559	688.65
13:41:33.580	685.62
13:41:33.599	682.98
13:41:33.620	687.29
13:41:33.639	676.66
13:41:33.660	689.27
13:41:33.680	690.29
13:41:33.699	689.92
13:41:33.720	685.40
13:41:33.739	691.05
13:41:33.760	690.09
13:41:33.779	691.65
13:41:33.800	690.63
13:41:33.819	687.16
13:41:33.839	683.49
13:41:33.860	688.97
13:41:33.879	693.52
13:41:33.900	686.73
13:41:33.919	695.55
13:41:33.940	691.33
13:41:33.959	689.92
13:41:33.980	694.76
13:41:34.000	692.57
13:41:34.019	695.97
13:41:34.040	694.50
13:41:34.059	699.14
13:41:34.080	688.00
13:41:34.099	699.09
13:41:34.120	694.46
13:41:34.139	691.58
13:41:34.160	698.71
13:41:34.180	693.59
13:41:34.199	698.31
13:41:34.220	695.62
13:41:34.239	698.36
13:41:34.260	695.67
13:41:34.279	705.38
13:41:34.300	695.53
13:41:34.319	695.65
13:41:34.339	700.24
13:41:34.360	701.89
13:41:34.379	700.07
13:41:34.400	695.58
13:41:34.419	700.96
13:41:34.440	699.60
13:41:34.459	715.75
13:41:34.480	706.32
13:41:34.500	701.36
13:41:34.519	709.34
13:41:34.540	702.50
13:41:34.559	715.00
13:41:34.580	702.48
13:41:34.599	701.81
13:41:34.620	706.78
13:41:34.639	704.69
13:41:34.660	699.64
13:41:34.680	705.53
13:41:34.699	710.87
13:41:34.720	704.85
13:41:34.739	705.14
13:41:34.760	708.88
13:41:34.779	709.76
13:41:34.800	708.10
13:41:34.819	711.15
13:41:34.839	707.29
13:41:34.860	709.12
13:41:34.879	717.30
13:41:34.900	711.08
13:41:34.919	707.18
13:41:34.940	721.64
13:41:34.959	718.20
13:41:34.980	718.28
13:41:35.000	718.45
13:41:35.019	712.25
13:41:35.040	725.48
13:41:35.059	717.98
13:41:35.080	718.32
13:41:35.099	717.58
13:41:35.120	721.11
13:41:35.139	719.20
13:41:35.160	721.65
13:41:35.180	725.77
13:41:35.199	723.89
13:41:35.220	720.47
13:41:35.239	720.62
13:41:35.260	724.42
13:41:35.279	724.93
13:41:35.300	722.46
13:41:35.319	728.62
13:41:35.339	720.06
13:41:35.360	720.50
13:41:35.379	725.94
13:41:35.400	722.96
13:41:35.419	725.31
13:41:35.440	723.69
13:41:35.459	721.47
13:41:35.480	726.59
13:41:35.500	722.61
13:41:35.519	725.19
13:41:35.540	738.44
13:41:35.559	738.02
13:41:35.580	733.61
13:41:35.599	726.79
13:41:35.620	729.94
13:41:35.639	737.25
13:41:35.660	729.40
13:41:35.680	733.23
13:41:35.699	728.85
13:41:35.720	734.36
13:41:35.739	730.88
13:41:35.760	734.20
13:41:35.779	730.66
13:41:35.800	742.17
13:41:35.819	734.55
13:41:35.839	737.23
13:41:35.860	741.52
13:41:35.879	736.89
13:41:35.900	731.80
13:41:35.919	733.37
13:41:35.940	729.68
13:41:35.959	734.84
13:41:35.980	741.30
13:41:36.000	750.74
13:41:36.019	738.86
13:41:36.040	743.71
13:41:36.059	742.72
13:41:36.080	737.48
13:41:36.099	738.43
13:41:36.120	739.24
13:41:36.139	737.15
13:41:36.160	742.24
13:41:36.180	747.17
13:41:36.199	743.02
13:41:36.220	740.33
13:41:36.239	750.28
13:41:36.260	737.41
13:41:36.279	748.02
13:41:36.300	743.82
13:41:36.319	745.64
13:41:36.339	745.79
13:41:36.360	747.86
13:41:36.379	749.22
13:41:36.400	749.75
13:41:36.419	753.74
13:41:36.440	745.91
13:41:36.459	748.62
13:41:36.480	750.39
13:41:36.500	745.44
13:41:36.519	746.57
13:41:36.540	745.45
13:41:36.559	749.57
13:41:36.580	748.62
13:41:36.599	754.13
13:41:36.620	752.06
13:41:36.639	749.75
13:41:36.660	752.50
13:41:36.680	754.28
13:41:36.699	751.86
13:41:36.720	758.06
13:41:36.739	758.30
13:41:36.760	752.00
13:41:36.779	749.01
13:41:36.800	754.42
13:41:36.819	754.38
13:41:36.839	760.61
13:41:36.860	754.80
13:41:36.879	764.29
13:41:36.900	761.51
13:41:36.919	761.31
13:41:36.940	756.93
13:41:36.959	753.56
13:41:36.980	758.11
13:41:37.000	754.70
13:41:37.019	757.17
13:41:37.040	760.27
13:41:37.059	765.12
13:41:37.080	763.29
13:41:37.099	763.81
13:41:37.120	762.97
13:41:37.139	763.13
13:41:37.160	762.19
13:41:37.180	765.57
13:41:37.199	762.36
13:41:37.220	761.53
13:41:37.239	764.54
13:41:37.260	771.13
13:41:37.279	762.95
13:41:37.300	762.01
13:41:37.319	765.75
13:41:37.339	762.49
13:41:37.360	775.55
13:41:37.379	770.18
13:41:37.400	768.32
13:41:37.419	766.71
13:41:37.440	767.02
13:41:37.459	768.78
13:41:37.480	766.89
13:41:37.500	775.25
13:41:37.519	776.22
13:41:37.540	773.64
13:41:37.559	770.50
13:41:37.580	771.84
13:41:37.599	774.89
13:41:37.620	774.02
13:41:37.639	770.01
13:41:37.660	773.53
13:41:37.680	779.03
13:41:37.699	776.56
13:41:37.720	771.11
13:41:37.739	775.33
13:41:37.760	775.22
13:41:37.779	778.69
13:41:37.800	774.74
13:41:37.819	770.01
13:41:37.839	778.21
13:41:37.860	776.81
13:41:37.879	776.29
13:41:37.900	777.40
13:41:37.919	780.06
13:41:37.940	777.56
13:41:37.959	779.75
13:41:37.980	783.13
13:41:38.000	777.63
13:41:38.019	787.51
13:41:38.040	782.95
13:41:38.059	785.58
13:41:38.080	786.68
13:41:38.099	780.12
13:41:38.120	783.78
13:41:38.139	785.22
13:41:38.160	788.44
13:41:38.180	785.61
13:41:38.199	784.59
13:41:38.220	782.43
13:41:38.239	788.75
13:41:38.260	783.94
13:41:38.279	781.64
13:41:38.300	791.04
13:41:38.319	792.20
13:41:38.339	791.48
13:41:38.360	793.26
13:41:38.379	789.10
13:41:38.400	790.30
13:41:38.419	785.82
13:41:38.440	788.22
13:41:38.459	789.47
13:41:38.480	792.77
13:41:38.500	801.71
13:41:38.519	789.77
13:41:38.540	793.53
13:41:38.559	790.71
13:41:38.580	792.22
13:41:38.599	793.23
13:41:38.620	797.23
13:41:38.639	794.51
13:41:38.660	797.91
13:41:38.680	791.53
13:41:38.699	792.75
13:41:38.720	794.40
13:41:38.739	798.24
13:41:38.760	802.24
13:41:38.779	799.97
13:41:38.800	799.67
13:41:38.819	796.98
13:41:38.839	800.33
13:41:38.860	802.49
13:41:38.879	798.80
13:41:38.900	800.94
13:41:38.919	796.94
13:41:38.940	804.57
13:41:38.959	799.65
13:41:38.980	803.35
13:41:39.000	800.26
13:41:39.019	803.80
13:41:39.040	797.16
13:41:39.059	801.02
13:41:39.080	798.86
13:41:39.099	806.43
13:41:39.120	799.65
13:41:39.139	811.21
13:41:39.160	813.50
13:41:39.180	800.91
13:41:39.199	800.76
13:41:39.220	798.59
13:41:39.239	795.04
13:41:39.260	789.35
13:41:39.279	788.53
13:41:39.300	782.62
13:41:39.319	773.58
13:41:39.339	771.50
13:41:39.360	750.88
13:41:39.379	730.10
13:41:39.400	707.42
13:41:39.419	692.03
13:41:39.440	675.92
13:41:39.459	664.02
13:41:39.480	654.26
13:41:39.500	645.50
13:41:39.519	639.00
13:41:39.540	633.77
13:41:39.559	629.19
13:41:39.580	625.18
13:41:39.599	621.38
13:41:39.620	618.08
13:41:39.639	614.77
13:41:39.660	611.88
13:41:39.680	608.97
13:41:39.699	606.19
13:41:39.720	603.56
13:41:39.739	601.29
13:41:39.760	598.65
13:41:39.779	596.39
13:41:39.800	594.04
13:41:39.819	592.11
13:41:39.839	589.82
13:41:39.860	587.87
13:41:39.879	585.97
13:41:39.900	584.11
13:41:39.919	581.98
13:41:39.940	580.31
13:41:39.959	578.48
13:41:39.980	576.84
13:41:40.000	575.28
13:41:40.019	573.67
13:41:40.040	572.08
13:41:40.059	570.63
13:41:40.080	569.13
13:41:40.099	567.70
13:41:40.120	566.12
13:41:40.139	564.85
13:41:40.160	563.32
13:41:40.180	562.03
13:41:40.199	560.55
13:41:40.220	559.50
13:41:40.239	558.26
13:41:40.260	557.05
13:41:40.279	555.72
13:41:40.300	554.57
13:41:40.319	553.45
13:41:40.339	552.21
13:41:40.360	551.34
13:41:40.379	549.99
13:41:40.400	548.94
13:41:40.419	547.68
13:41:40.440	546.77
13:41:40.459	545.73
13:41:40.480	544.65
13:41:40.500	543.66
13:41:40.519	542.61
13:41:40.540	541.68
13:41:40.559	540.58
13:41:40.580	539.59
13:41:40.599	538.63
13:41:40.620	537.71
13:41:40.639	536.97
13:41:40.660	535.93
13:41:40.680	535.06
13:41:40.699	534.34
13:41:40.720	533.44
13:41:40.739	532.55
13:41:40.760	531.60
13:41:40.779	530.98
13:41:40.800	530.12
13:41:40.819	529.27
13:41:40.839	528.39
13:41:40.860	527.62
13:41:40.879	526.96
13:41:40.900	526.11
13:41:40.919	525.46
13:41:40.940	524.45
13:41:40.959	523.90
13:41:40.980	522.86
13:41:41.000	522.15
13:41:41.019	521.49
13:41:41.040	520.61
13:41:41.059	520.06
13:41:41.080	519.27
13:41:41.099	518.50
13:41:41.120	517.96
13:41:41.139	517.22
13:41:41.160	516.36
13:41:41.180	515.84
13:41:41.199	515.24
13:41:41.220	514.63
13:41:41.239	513.82
13:41:41.260	513.16
13:41:41.279	512.78
13:41:41.300	511.87
13:41:41.319	511.24
13:41:41.339	510.75
13:41:41.360	510.08
13:41:41.379	509.28
13:41:41.400	508.91
13:41:41.419	507.93
13:41:41.440	507.44
13:41:41.459	506.96
13:41:41.480	506.31
13:41:41.500	505.88
13:41:41.519	505.21
13:41:41.540	504.59
13:41:41.559	504.04
13:41:41.580	503.13
13:41:41.599	502.50
13:41:41.620	502.15
13:41:41.639	501.35
13:41:41.660	501.01
13:41:41.680	500.39
13:41:41.699	500.02
13:41:41.720	499.12
13:41:41.739	498.52
13:41:41.760	498.36
13:41:41.779	497.46
13:41:41.800	497.09
13:41:41.819	496.48
13:41:41.839	495.84
13:41:41.860	495.40
13:41:41.879	494.52
13:41:41.900	494.08
13:41:41.919	493.72
13:41:41.940	493.18
13:41:41.959	492.68
13:41:41.980	492.07
13:41:42.000	491.75
