Trigger Time:	2021-06-10	11:48:11.171
Number of processed measurements:	3
TsLaserEnergy:	4.499117851257324

Measurement time:	2021-06-10	11:48:11.171
Rad. Pos [mm]	ne [m-3]	Te [eV]	dne [m-3]	dTe [eV]
-19.742307662963867	3.9042987200232817e+18	0.3390873341552244	5.938756420978606e+17	0.06763228444186821
-18.069231033325195	5.682759877462589e+18	0.32516601546785484	6.946258854158008e+17	0.04743049178925388
-16.396154403686523	8.73431201359908e+18	0.3417014388502967	8.962036814630093e+17	0.043103431085271926
-14.723076820373535	1.7233419798319202e+19	0.3461521091142045	1.1130198153179955e+18	0.02523060258765206
-13.050000190734863	3.5598896768596574e+19	0.41063618200711993	1.5454431699932283e+18	0.019253999182487727
-11.376922607421875	5.612963758940671e+19	0.37580182406290086	1.7958109011697992e+18	0.012771377650438375
-9.703845977783203	7.925530501660541e+19	0.4167721859755696	2.661053159828357e+18	0.014796350227589565
-8.030769348144531	9.61181102315269e+19	0.5135461376705183	2.5532979966493327e+18	0.014724165653259853
-6.357692241668701	1.197580060528969e+20	0.5442583482376815	3.148122517281964e+18	0.015339307765979311
-4.684615612030029	1.3428366296353866e+20	0.6351960166234769	2.963420231856292e+18	0.015600397286294676
-3.011538505554199	1.4490868362738926e+20	0.7133171778181088	3.4172213911103734e+18	0.018920431367647428
-1.3384615182876587	1.3801155273946667e+20	0.7216419897237623	3.371013590319366e+18	0.019418715703126057
0.3346153795719147	1.504432557257067e+20	0.7660137172180214	3.607933607093469e+18	0.02060891783703154
2.007692337036133	1.3378941049662079e+20	0.8355819883633037	3.32695093671415e+18	0.02329434863667838
3.680769205093384	1.4378713778659262e+20	0.8158533499513535	3.610584529628037e+18	0.02340285366707997
5.353846073150635	1.5052208631137174e+20	0.7904877848248993	3.525667872225362e+18	0.02086375729413698
7.026923179626465	1.651340153023753e+20	0.7129425068243611	4.113699335143686e+18	0.019255917818269394
8.699999809265137	1.60957647927617e+20	0.6933991062680623	3.6525842245416387e+18	0.01787451896449451
10.373077392578125	1.4805583774980506e+20	0.6144563958207748	4.07900644475247e+18	0.01839716694895624
12.046154022216797	1.3009506022338645e+20	0.5634390585587535	3.1768604526971453e+18	0.014611530891701405
13.719230651855469	1.0131260778141975e+20	0.5550843149264247	2.728762735134245e+18	0.015757172016246733
15.39230728149414	6.085860631414571e+19	0.5158653624168076	2.2089982999170908e+18	0.02070547362395453
17.065383911132812	3.2298681831501332e+19	0.4571944181010889	1.698131937425621e+18	0.027476906568221115
18.738462448120117	2.368209067959753e+19	0.45075792702751155	1.4503553428388577e+18	0.03323186846195031
20.41153907775879	2.114110611366766e+19	0.38943705675892043	1.35749388929178e+18	0.028889345217562354
22.08461570739746	1.5031627972488462e+19	0.3322354899499585	1.193328556927615e+18	0.029904916198488632
23.757692337036133	1.3250897423049425e+19	0.29664410539030384	1.1628013037771817e+18	0.030090612913157372

Measurement time:	2021-06-10	11:48:14.171
Rad. Pos [mm]	ne [m-3]	Te [eV]	dne [m-3]	dTe [eV]
-19.742307662963867	2.663786545735008e+18	0.2856810860851461	4.0377324275132006e+17	0.05730188044954141
-18.069231033325195	6.750795785870246e+18	0.3112862663820203	5.804676475529462e+17	0.03160916901328753
-16.396154403686523	1.1458697867821056e+19	0.4967515749185851	8.397946117894963e+17	0.04447540946257086
