Trigger Time:	2021-06-10	11:50:11.162
Number of processed measurements:	3
TsLaserEnergy:	4.47723913192749

Measurement time:	2021-06-10	11:50:11.162
Rad. Pos [mm]	ne [m-3]	Te [eV]	dne [m-3]	dTe [eV]
-19.742307662963867	3.2580409695886377e+18	0.3396075895176667	5.342293696740065e+17	0.06996868866807385
-18.069231033325195	6.608348007177912e+18	0.39597399257565374	7.42603762488574e+17	0.05686861164654602
-16.396154403686523	1.3558480303361622e+19	0.43235983857871535	9.717991603217367e+17	0.035636635118142676
-14.723076820373535	2.477448846714182e+19	0.35609968854101237	1.477920649103016e+18	0.023013985777029303
-13.050000190734863	4.075085201458751e+19	0.4533018817593918	1.7431466306615378e+18	0.02191018024097687
-11.376922607421875	6.0730711121602806e+19	0.41495462019549967	2.1288220494586184e+18	0.015612422165875045
-9.703845977783203	7.744270292361203e+19	0.48113685467581785	2.1178637668203889e+18	0.013855551836275367
-8.030769348144531	1.0368407844067213e+20	0.525143108526305	2.8083506094329037e+18	0.015094462359121607
-6.357692241668701	1.1993274044078306e+20	0.6016029782119455	3.1019707915839734e+18	0.017004935744805622
-4.684615612030029	1.3190852433349601e+20	0.6610135830941325	2.9200505454544814e+18	0.01676369691940084
-3.011538505554199	1.4984111038177844e+20	0.6486372981849208	3.557499558483198e+18	0.016835455410357227
-1.3384615182876587	1.640037701255797e+20	0.7250974502453413	3.81484300374324e+18	0.019333278423163843
0.3346153795719147	1.568611314853143e+20	0.842300087771006	3.443724294264193e+18	0.02059880024781757
2.007692337036133	1.4882208300515564e+20	0.812378203873686	3.396357883095417e+18	0.02114338522299715
3.680769205093384	1.6656118139522856e+20	0.7999420958503779	4.047595871448072e+18	0.02148306821666588
5.353846073150635	1.5631644222100708e+20	0.7975252904479865	3.3437149156249436e+18	0.019102131974939107
7.026923179626465	1.7741351949105208e+20	0.7472270810720053	4.3488661806273004e+18	0.020116886085966228
8.699999809265137	1.6761344041128926e+20	0.6571967635327179	3.499489050123829e+18	0.01519264432223274
10.373077392578125	1.5293325373843335e+20	0.6167061563711949	3.58222400157909e+18	0.015480868294059529
12.046154022216797	1.3126596973822371e+20	0.5450101509196879	3.628127237649203e+18	0.01595720681460843
13.719230651855469	1.1741115565801367e+20	0.5066459468689983	3.1188947494366085e+18	0.014579909958753088
15.39230728149414	7.0613486669913915e+19	0.44545948699566645	2.523732403856343e+18	0.017368524789041717
17.065383911132812	5.381664335656596e+19	0.41058430572611654	2.4095483961897124e+18	0.02022954227775351
18.738462448120117	3.791595479641358e+19	0.40507400393079573	2.261467407111422e+18	0.027381063021256494
20.41153907775879	2.95091922445313e+19	0.3283187500556937	1.9233787141255332e+18	0.024140522482868215
22.08461570739746	2.404590808211233e+19	0.27126286846356207	1.850438212250501e+18	0.021930352389319997
23.757692337036133	1.6737591731238732e+19	0.26107845727487944	1.6946967882225418e+18	0.028091719663897854

Measurement time:	2021-06-10	11:50:14.162
Rad. Pos [mm]	ne [m-3]	Te [eV]	dne [m-3]	dTe [eV]
-19.742307662963867	3.338932589799932e+18	0.18339503749806116	6.694124345234555e+17	0.045216910507515654
-18.069231033325195	5.88919263582172e+18	0.3062847837705535	6.381393688920064e+17	0.03896667837696352
-16.396154403686523	1.1318719042488893e+19	0.38957174952895957	8.394292990511677e+17	0.03467465231532328
-14.723076820373535	1.9613866870500753e+19	0.3315111986393707	1.1146933407349473e+18	0.020708182656999734
-13.050000190734863	3.2089996723572703e+19	0.33465929421296736	1.6447865194639524e+18	0.018581656007199986
-11.376922607421875	5.665463679948371e+19	0.42469691315727937	1.818546190292091e+18	0.014956461770231553
-9.703845977783203	8.142423683792844e+19	0.45489895317557016	2.3126874690965996e+18	0.014438841065334402
-8.030769348144531	1.117263023104118e+20	0.5070015777347261	2.815206339309994e+18	0.013799625242021977
-6.357692241668701	1.3212107312528464e+20	0.5492771565588613	2.915375971768992e+18	0.012862328802219913
-4.684615612030029	1.4453675842613123e+20	0.6231188472847474	2.9482291043290317e+18	0.014156001123352226
-3.011538505554199	1.541848849989354e+20	0.7068930708955952	2.917676424972206e+18	0.015779758216838146
-1.3384615182876587	1.6199855998367905e+20	0.7235708515063892	4.259896448486736e+18	0.02175038384875894
0.3346153795719147	1.6161492718260847e+20	0.7666073496839979	3.480646169602818e+18	0.019371822580627873
