(time)	1 Mean  (°C)
16:42:14.726	2640.53
16:42:14.747	2641.87
16:42:14.766	2641.34
16:42:14.787	2638.06
16:42:14.807	2640.23
16:42:14.827	2639.95
16:42:14.847	2642.89
16:42:14.866	2640.51
16:42:14.887	2638.23
16:42:14.906	2633.27
16:42:14.927	2633.23
16:42:14.947	2635.57
16:42:14.967	2629.99
16:42:14.987	2629.37
16:42:15.006	2634.86
16:42:15.027	2633.53
16:42:15.046	2628.77
16:42:15.067	2631.66
16:42:15.086	2632.66
16:42:15.107	2629.22
16:42:15.127	2631.37
16:42:15.147	2630.23
16:42:15.167	2625.54
16:42:15.186	2635.02
16:42:15.207	2631.87
16:42:15.226	2632.65
16:42:15.247	2630.84
16:42:15.266	2628.00
16:42:15.287	2623.04
16:42:15.307	2625.87
16:42:15.327	2626.90
16:42:15.347	2630.55
16:42:15.366	2627.26
16:42:15.387	2628.55
16:42:15.406	2627.16
16:42:15.427	2629.27
16:42:15.447	2625.86
16:42:15.467	2627.37
16:42:15.487	2627.54
16:42:15.506	2621.68
16:42:15.527	2629.90
16:42:15.546	2628.11
16:42:15.567	2629.71
16:42:15.586	2616.63
16:42:15.607	2628.13
16:42:15.627	2624.07
16:42:15.647	2627.92
16:42:15.667	2619.09
16:42:15.686	2627.39
16:42:15.707	2626.77
16:42:15.726	2631.17
16:42:15.747	2621.16
16:42:15.766	2626.06
16:42:15.787	2623.13
16:42:15.807	2624.77
16:42:15.827	2624.27
16:42:15.847	2619.02
16:42:15.866	2626.37
16:42:15.887	2622.68
16:42:15.906	2625.20
16:42:15.927	2626.17
16:42:15.947	2627.11
16:42:15.967	2622.57
16:42:15.987	2628.44
16:42:16.006	2614.25
16:42:16.027	2619.78
16:42:16.046	2625.72
16:42:16.067	2624.08
16:42:16.086	2626.71
16:42:16.107	2624.13
16:42:16.127	2620.42
16:42:16.147	2621.67
16:42:16.167	2622.41
16:42:16.186	2619.02
16:42:16.207	2621.96
16:42:16.226	2617.21
16:42:16.247	2615.14
16:42:16.266	2612.68
16:42:16.287	2618.25
16:42:16.307	2620.29
16:42:16.327	2618.23
16:42:16.347	2611.33
16:42:16.366	2617.89
16:42:16.387	2614.91
16:42:16.406	2614.46
16:42:16.427	2613.61
16:42:16.447	2616.74
16:42:16.467	2620.28
16:42:16.487	2616.36
16:42:16.506	2617.42
16:42:16.527	2614.05
16:42:16.546	2608.65
16:42:16.567	2614.75
16:42:16.586	2613.19
16:42:16.607	2619.63
16:42:16.627	2606.40
16:42:16.647	2593.59
16:42:16.667	2594.40
16:42:16.686	2568.56
16:42:16.707	2595.24
16:42:16.726	2569.47
16:42:16.747	2584.56
16:42:16.766	2564.56
16:42:16.787	2571.91
16:42:16.807	2570.53
16:42:16.827	2564.79
16:42:16.847	2583.70
16:42:16.866	2573.29
16:42:16.887	2575.60
16:42:16.906	2546.99
16:42:16.927	2568.84
16:42:16.947	2557.56
16:42:16.967	2570.51
16:42:16.987	2451.80
16:42:17.006	2542.46
16:42:17.027	2542.50
16:42:17.046	2556.51
16:42:17.067	2548.41
16:42:17.086	2541.07
16:42:17.107	2541.55
16:42:17.127	2531.08
16:42:17.147	2487.53
16:42:17.167	2494.09
16:42:17.186	2511.05
16:42:17.207	2501.35
16:42:17.226	2522.98
16:42:17.247	2515.09
16:42:17.266	2514.97
16:42:17.287	2523.50
16:42:17.307	2543.22
16:42:17.327	2527.55
16:42:17.347	2528.39
16:42:17.366	2527.69
16:42:17.387	2542.08
16:42:17.406	2535.30
16:42:17.427	2546.16
16:42:17.447	2546.59
16:42:17.467	2547.07
16:42:17.487	2551.24
16:42:17.506	2552.57
16:42:17.527	2550.26
16:42:17.546	2553.58
16:42:17.567	2564.71
16:42:17.586	2552.57
16:42:17.607	2554.65
16:42:17.627	2557.87
16:42:17.647	2556.26
16:42:17.667	2565.12
16:42:17.686	2557.69
16:42:17.707	2562.34
16:42:17.726	2556.08
16:42:17.747	2561.30
16:42:17.766	2556.49
16:42:17.787	2560.32
16:42:17.807	2555.14
16:42:17.827	2561.05
16:42:17.847	2559.48
16:42:17.866	2557.72
16:42:17.887	2558.09
16:42:17.906	2555.68
16:42:17.927	2559.88
16:42:17.947	2562.71
16:42:17.967	2562.37
16:42:17.987	2558.46
16:42:18.006	2564.39
16:42:18.027	2556.31
16:42:18.046	2561.35
16:42:18.067	2560.71
16:42:18.086	2566.98
16:42:18.107	2561.68
16:42:18.127	2565.75
16:42:18.147	2561.74
16:42:18.167	2559.52
16:42:18.186	2558.07
16:42:18.207	2560.89
16:42:18.226	2564.29
16:42:18.247	2565.63
16:42:18.266	2566.92
16:42:18.287	2560.01
16:42:18.307	2560.48
16:42:18.327	2554.01
16:42:18.347	2563.21
16:42:18.366	2559.70
16:42:18.387	2563.26
16:42:18.406	2567.27
16:42:18.427	2560.45
16:42:18.447	2555.69
16:42:18.467	2555.64
16:42:18.487	2559.79
16:42:18.506	2559.04
16:42:18.527	2564.62
16:42:18.546	2557.06
16:42:18.567	2566.00
16:42:18.586	2556.78
16:42:18.607	2561.30
16:42:18.627	2556.31
16:42:18.647	2565.05
16:42:18.667	2552.13
16:42:18.686	2573.34
16:42:18.707	2564.50
16:42:18.726	2560.36
16:42:18.747	2558.80
16:42:18.766	2557.77
16:42:18.787	2565.09
16:42:18.807	2559.84
16:42:18.827	2560.15
16:42:18.847	2558.68
16:42:18.866	2569.23
16:42:18.887	2551.74
16:42:18.906	2556.86
16:42:18.927	2558.67
16:42:18.947	2561.07
16:42:18.967	2560.57
16:42:18.987	2559.05
16:42:19.006	2565.43
16:42:19.027	2558.51
16:42:19.046	2552.91
16:42:19.067	2555.48
16:42:19.086	2555.64
16:42:19.107	2554.89
16:42:19.127	2562.49
16:42:19.147	2552.25
16:42:19.167	2555.55
16:42:19.186	2553.62
16:42:19.207	2555.75
16:42:19.226	2558.99
16:42:19.247	2562.38
16:42:19.266	2560.93
16:42:19.287	2551.71
16:42:19.307	2565.08
16:42:19.327	2562.09
16:42:19.347	2556.91
16:42:19.366	2560.32
16:42:19.387	2564.32
16:42:19.406	2553.71
16:42:19.427	2557.44
16:42:19.447	2555.21
16:42:19.467	2563.53
16:42:19.487	2553.62
16:42:19.506	2550.28
16:42:19.527	2560.46
16:42:19.546	2551.79
16:42:19.567	2552.77
16:42:19.586	2552.29
16:42:19.607	2553.41
16:42:19.627	2551.57
16:42:19.647	2554.75
16:42:19.667	2550.04
16:42:19.686	2556.72
16:42:19.707	2550.88
16:42:19.726	2560.35
16:42:19.747	2549.06
16:42:19.766	2555.48
16:42:19.787	2553.14
16:42:19.807	2556.40
16:42:19.827	2557.61
16:42:19.847	2555.37
16:42:19.866	2553.81
16:42:19.887	2553.28
16:42:19.906	2554.04
16:42:19.927	2551.69
16:42:19.947	2549.03
16:42:19.967	2552.42
16:42:19.987	2551.66
16:42:20.006	2553.76
16:42:20.027	2553.38
16:42:20.046	2555.57
16:42:20.067	2548.32
16:42:20.086	2554.58
16:42:20.107	2551.98
16:42:20.127	2559.95
16:42:20.147	2547.01
16:42:20.167	2552.91
16:42:20.186	2550.66
16:42:20.207	2551.34
16:42:20.226	2548.78
16:42:20.247	2550.05
16:42:20.266	2545.99
16:42:20.287	2551.77
16:42:20.307	2552.35
16:42:20.327	2549.56
16:42:20.347	2548.76
16:42:20.366	2559.63
16:42:20.387	2551.70
16:42:20.406	2547.19
16:42:20.427	2550.03
16:42:20.447	2548.14
16:42:20.467	2552.23
16:42:20.487	2543.50
16:42:20.506	2555.05
16:42:20.527	2544.32
16:42:20.546	2554.22
16:42:20.567	2543.80
16:42:20.586	2552.26
16:42:20.607	2546.31
16:42:20.627	2549.43
16:42:20.647	2547.08
16:42:20.667	2547.69
16:42:20.686	2546.58
16:42:20.707	2546.21
16:42:20.726	2543.55
16:42:20.747	2549.86
16:42:20.766	2545.97
16:42:20.787	2547.80
16:42:20.807	2548.24
16:42:20.827	2544.30
16:42:20.847	2544.56
16:42:20.866	2546.80
16:42:20.887	2552.38
16:42:20.906	2548.34
16:42:20.927	2544.55
16:42:20.947	2546.81
16:42:20.967	2553.04
16:42:20.987	2547.52
16:42:21.006	2541.53
16:42:21.027	2547.67
16:42:21.046	2540.53
16:42:21.067	2552.70
16:42:21.086	2542.64
16:42:21.107	2544.71
16:42:21.127	2546.52
16:42:21.147	2543.38
16:42:21.167	2539.92
16:42:21.186	2547.91
16:42:21.207	2546.09
16:42:21.226	2543.53
16:42:21.247	2547.17
16:42:21.266	2541.40
16:42:21.287	2543.09
16:42:21.307	2541.87
16:42:21.327	2544.22
16:42:21.347	2543.06
16:42:21.366	2544.79
16:42:21.387	2531.66
16:42:21.406	2543.34
16:42:21.427	2541.42
16:42:21.447	2546.61
16:42:21.467	2539.31
16:42:21.487	2542.05
16:42:21.506	2541.69
16:42:21.527	2544.19
16:42:21.546	2535.80
16:42:21.567	2537.05
16:42:21.586	2537.61
16:42:21.607	2541.18
16:42:21.627	2541.02
16:42:21.647	2540.29
16:42:21.667	2532.91
16:42:21.686	2538.26
16:42:21.707	2532.89
16:42:21.726	2537.62
16:42:21.747	2542.64
16:42:21.766	2539.85
16:42:21.787	2533.71
16:42:21.807	2536.30
16:42:21.827	2532.01
16:42:21.847	2535.60
16:42:21.866	2534.37
16:42:21.887	2537.53
16:42:21.906	2536.83
16:42:21.927	2533.39
16:42:21.947	2527.47
16:42:21.967	2536.60
16:42:21.987	2534.95
16:42:22.006	2536.57
16:42:22.027	2533.99
16:42:22.046	2538.00
16:42:22.067	2533.58
16:42:22.086	2534.72
16:42:22.107	2539.14
16:42:22.127	2528.72
16:42:22.147	2532.29
16:42:22.167	2526.44
16:42:22.186	2534.05
16:42:22.207	2529.81
16:42:22.226	2538.28
16:42:22.247	2524.09
16:42:22.266	2532.71
16:42:22.287	2527.90
16:42:22.307	2532.41
16:42:22.327	2526.19
16:42:22.347	2527.40
16:42:22.366	2518.62
16:42:22.387	2524.46
16:42:22.406	2520.08
16:42:22.427	2524.97
16:42:22.447	2522.11
16:42:22.467	2523.09
16:42:22.487	2520.07
16:42:22.506	2520.93
16:42:22.527	2520.12
16:42:22.546	2519.61
16:42:22.567	2521.27
16:42:22.586	2524.03
16:42:22.607	2524.24
16:42:22.627	2523.87
16:42:22.647	2514.43
16:42:22.667	2517.63
16:42:22.686	2515.63
16:42:22.707	2519.18
16:42:22.726	2514.84
16:42:22.747	2523.16
16:42:22.766	2516.61
16:42:22.787	2523.90
16:42:22.807	2511.63
16:42:22.827	2513.10
16:42:22.847	2512.14
16:42:22.866	2517.73
16:42:22.887	2519.70
16:42:22.906	2518.65
16:42:22.927	2517.62
16:42:22.947	2515.07
16:42:22.967	2519.30
16:42:22.987	2512.12
16:42:23.006	2520.41
16:42:23.027	2519.80
16:42:23.046	2521.53
16:42:23.067	2513.17
16:42:23.086	2513.32
16:42:23.107	2510.70
16:42:23.127	2512.45
16:42:23.147	2511.46
16:42:23.167	2523.90
16:42:23.186	2512.38
16:42:23.207	2512.43
16:42:23.226	2509.43
16:42:23.247	2516.39
16:42:23.266	2507.59
16:42:23.287	2509.91
16:42:23.307	2507.08
16:42:23.327	2513.54
16:42:23.347	2518.83
16:42:23.366	2512.71
16:42:23.387	2510.60
16:42:23.406	2514.27
16:42:23.427	2505.00
16:42:23.447	2510.01
16:42:23.467	2508.70
16:42:23.487	2516.26
16:42:23.506	2502.77
16:42:23.527	2508.27
16:42:23.546	2507.67
16:42:23.567	2515.40
16:42:23.586	2511.23
16:42:23.607	2515.27
16:42:23.627	2505.58
16:42:23.647	2506.45
16:42:23.667	2507.93
16:42:23.686	2510.94
16:42:23.707	2505.62
16:42:23.726	2515.63
16:42:23.747	2508.92
16:42:23.766	2511.70
16:42:23.787	2511.69
16:42:23.807	2506.52
16:42:23.827	2497.63
16:42:23.847	2510.03
16:42:23.866	2510.70
16:42:23.887	2508.41
16:42:23.906	2506.18
16:42:23.927	2515.68
16:42:23.947	2514.16
16:42:23.967	2507.02
16:42:23.987	2510.25
16:42:24.006	2502.51
16:42:24.027	2516.44
16:42:24.046	2509.17
16:42:24.067	2509.14
16:42:24.086	2506.79
16:42:24.107	2509.65
16:42:24.127	2513.27
16:42:24.147	2512.15
16:42:24.167	2515.10
16:42:24.186	2511.99
16:42:24.207	2505.57
16:42:24.226	2507.99
16:42:24.247	2509.80
16:42:24.266	2505.59
16:42:24.287	2507.24
16:42:24.307	2511.17
16:42:24.327	2507.82
16:42:24.347	2517.46
16:42:24.366	2504.78
16:42:24.387	2508.66
16:42:24.406	2494.13
16:42:24.427	2506.05
16:42:24.447	2503.36
16:42:24.467	2508.16
16:42:24.487	2505.38
16:42:24.506	2514.50
16:42:24.527	2504.21
16:42:24.546	2504.59
16:42:24.567	2507.07
16:42:24.586	2503.53
16:42:24.607	2505.53
16:42:24.627	2507.13
16:42:24.647	2504.04
16:42:24.667	2504.19
16:42:24.686	2508.47
16:42:24.707	2497.68
16:42:24.726	2507.83
16:42:24.747	2501.84
16:42:24.766	2510.91
16:42:24.787	2507.20
16:42:24.807	2502.11
16:42:24.827	2501.83
16:42:24.847	2513.89
16:42:24.866	2505.95
16:42:24.887	2511.70
16:42:24.906	2506.33
16:42:24.927	2498.40
16:42:24.947	2502.28
16:42:24.967	2501.80
16:42:24.987	2509.98
16:42:25.006	2502.79
16:42:25.027	2502.28
16:42:25.046	2512.73
16:42:25.067	2502.61
16:42:25.086	2510.39
16:42:25.107	2502.20
16:42:25.127	2511.47
16:42:25.147	2505.59
16:42:25.167	2513.21
16:42:25.186	2509.21
16:42:25.207	2513.89
16:42:25.226	2502.37
16:42:25.247	2506.32
16:42:25.266	2502.29
16:42:25.287	2501.67
16:42:25.307	2508.38
16:42:25.327	2506.11
16:42:25.347	2505.44
16:42:25.366	2506.94
16:42:25.387	2509.82
16:42:25.406	2504.21
16:42:25.427	2506.69
16:42:25.447	2507.31
16:42:25.467	2513.89
16:42:25.487	2500.29
16:42:25.506	2511.05
16:42:25.527	2504.81
16:42:25.546	2515.91
16:42:25.567	2498.32
16:42:25.586	2503.95
16:42:25.607	2506.29
16:42:25.627	2517.96
16:42:25.647	2509.44
16:42:25.667	2509.62
16:42:25.686	2504.13
16:42:25.707	2508.10
16:42:25.726	2510.82
16:42:25.747	2516.37
16:42:25.766	2512.64
16:42:25.787	2507.83
16:42:25.807	2498.28
16:42:25.827	2498.06
16:42:25.847	2511.83
16:42:25.866	2507.82
16:42:25.887	2505.10
16:42:25.906	2511.04
16:42:25.927	2498.16
16:42:25.947	2508.71
16:42:25.967	2508.87
16:42:25.987	2508.53
16:42:26.006	2504.69
16:42:26.027	2506.28
16:42:26.046	2508.94
16:42:26.067	2510.87
16:42:26.086	2509.23
16:42:26.107	2513.04
16:42:26.127	2516.35
16:42:26.147	2504.27
16:42:26.167	2499.57
16:42:26.186	2502.91
16:42:26.207	2506.86
16:42:26.226	2508.84
16:42:26.247	2508.93
16:42:26.266	2509.61
16:42:26.287	2498.06
16:42:26.307	2498.59
16:42:26.327	2516.20
16:42:26.347	2501.13
16:42:26.366	2517.87
16:42:26.387	2507.07
16:42:26.406	2507.40
16:42:26.427	2512.75
16:42:26.447	2517.36
16:42:26.467	2504.81
16:42:26.487	2521.94
16:42:26.506	2509.00
16:42:26.527	2513.12
16:42:26.546	2507.34
16:42:26.567	2515.58
16:42:26.586	2521.14
16:42:26.607	2522.34
16:42:26.627	2527.74
16:42:26.647	2535.16
16:42:26.667	2538.24
16:42:26.686	2554.23
16:42:26.707	2569.09
16:42:26.726	2578.38
16:42:26.747	2584.16
16:42:26.766	2593.80
16:42:26.787	2598.55
16:42:26.807	2607.65
16:42:26.827	2611.75
16:42:26.847	2620.31
16:42:26.866	2622.83
16:42:26.887	2631.26
16:42:26.906	2632.55
16:42:26.927	2642.21
16:42:26.947	2646.16
16:42:26.967	2654.77
16:42:26.987	2657.61
16:42:27.006	2663.36
16:42:27.027	2664.55
16:42:27.046	2667.62
16:42:27.067	2669.04
16:42:27.086	2668.66
16:42:27.107	2667.07
16:42:27.127	2666.12
16:42:27.147	2664.73
16:42:27.167	2661.22
16:42:27.186	2656.32
16:42:27.207	2652.04
16:42:27.226	2648.62
16:42:27.247	2643.12
16:42:27.266	2637.08
16:42:27.287	2629.00
16:42:27.307	2622.01
16:42:27.327	2618.58
16:42:27.347	2608.91
16:42:27.366	2600.70
16:42:27.387	2593.65
16:42:27.406	2586.07
